"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Lebanon","LBN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5347.70611180509","7832.82185956283","8928.83225332856","9700.01488634228","10299.1947887861","10765.4189454186","11758.8504206159","11670.8266599864","11892.4092010819","11631.6195578302","11595.0279685915","11852.173743815","12099.4778947531","12328.7393349712","12951.0141545348","13103.3731811859","13089.8381817688","14041.5952078451","15070.6214464897","16399.5338755728","17549.1055765547","17528.4940961376","17515.3406576712","16582.9726370518","15381.9357562552","15152.1530763964","15732.6998247903","16262.8977798749","16381.1535779972","15693.9272438745","12594.6232471923","11860.0586252712","","",
"Liberia","LBR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1887.22645782065","1886.0393622975","1906.52842626295","1321.19483382242","1339.62324791581","1348.24917970403","1376.99058060941","1434.65874432992","1475.77271926305","1505.77422299583","1551.96386646756","1614.49796215608","1682.94432573559","1789.66051115349","1765.4920717479","1729.59909111639","1668.77850857962","1677.47895787828","1664.70403601418","1592.39835057067","1513.84211894377","1556.94547466638","1598.18070055851","",
"Libya","LBY","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19907.1979543271","20252.0850878905","19438.3166297748","18791.0089553634","20710.7256912273","21083.4987197144","22978.5398295436","23917.6157150024","24891.756043773","24327.954622348","22775.4470262296","23434.8049931705","12209.5366803907","24047.4663320019","19339.3674740134","14608.3467814407","14264.2563874246","13850.366135127","18074.2155337349","19209.7890158902","16822.0377346867","11660.6104198036","15133.8474122324","14777.5618699407","",
"St. Lucia","LCA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17449.8856832137","17276.6294651111","18376.535868956","18213.1598869307","18262.6820872749","18363.9938144373","18701.7093771543","18394.4840804598","19376.2234499587","19717.5718300469","19573.3241951271","18777.4594289985","18715.2305095876","19364.0025249625","20620.5118309846","20393.482424587","21515.8881743803","21742.9735972141","22675.8883628086","21890.0142843235","21802.0369896267","22585.5222053694","22433.3789515999","21875.6741497975","22061.4419674664","21980.939382091","22632.6062403835","23300.1192066024","23873.644077289","23626.1227963772","17804.5150964929","19935.9426162607","23075.2134556416","",
"Latin America & Caribbean","LCN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12449.0642608615","12621.2281691933","12755.0272494012","13120.2099657265","13575.7808663753","13457.0328845152","13758.1364331844","14275.7625766063","14479.3131834645","14336.2295682735","14631.7651546946","14482.8972733082","14356.7946769483","14523.3384466913","15113.9621565413","15512.2315682458","16115.7900008364","16760.1795674922","17182.0145366556","16604.1706217409","17490.1148810744","18077.1158366429","18351.9214027361","18667.9138050056","18746.5045970085","18652.4189377145","18430.4413149445","18597.143940412","18733.8242489982","18715.4287313811","17338.4010691055","18476.0297140633","19083.8930807344","",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1911.76180252139","1896.26782432705","1858.38029851333","1806.96795542515","1773.89728924513","1829.69345240048","1885.13853235581","1937.33192141024","1963.95458150053","1998.7032928614","2036.13538416038","2094.92109270789","2143.23595175353","2200.21138165794","2288.58438307867","2404.96829773231","2519.6686943279","2652.47928748652","2767.00316390931","2826.86679345266","2933.92107523456","3005.92852294576","3076.7853110905","3176.7453125078","3290.6473868909","3378.37458526779","3457.2418930335","3550.42972303937","3642.18419505864","3750.11623379534","3664.93980967215","3673.91055099673","3774.7739782934","",
"Low income","LIC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1705.47291426843","1677.01289566529","1623.24207493907","1589.84672945204","1559.25958899011","1593.46214693952","1643.40000661557","1699.38305011285","1710.88737466027","1697.37317925875","1691.39464442015","1727.12680889499","1743.17778160031","1783.46792160217","1846.02094027285","1917.69716061528","1982.40816355636","2057.54739093734","2118.18392873456","2151.82620817059","2240.47775245441","2258.46836933789","2150.83683140866","2141.25675997517","2193.75717029272","2231.6169263791","2260.22396510521","2290.71018934558","2313.65714136857","2348.99021686177","2301.46149577541","2277.39164522057","2315.24457859735","",
"Liechtenstein","LIE","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4361.87543511255","4506.85327487135","4649.66232619694","4914.40220216393","5135.97546045994","5369.02767693728","5528.96524492775","5842.74151874848","6080.45244397581","6304.7115399884","6645.28241695087","6492.82402417742","6682.97945194214","7009.3717047806","7320.02816562716","7704.4154547553","8213.03981758877","8680.42431199532","9103.074904802","9334.64950850432","9992.13503207674","10758.8808712859","11600.074831356","12004.6178300255","12705.5143603684","13179.5630200131","13788.226192574","14623.5369036262","14848.6857232013","14725.5683334154","13970.2551875695","14306.2352220864","13172.055767995","",
"Lower middle income","LMC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3759.70017017182","3703.78684723951","3684.0284039569","3601.12494283627","3543.55196462335","3597.74898390523","3706.39769520149","3753.44201324336","3835.00453380614","3956.02003670332","4056.82117562227","4158.9126747858","4275.2599220021","4475.52247921565","4706.78790286136","4918.02611869238","5167.75007791261","5442.23004709754","5566.12449160335","5711.09434422621","5990.7884544962","6166.76732043353","6328.92799915191","6533.74767748945","6776.08111599581","7013.16065594341","7330.72666638585","7610.38308178271","7886.3167191086","8067.21535988909","7700.10624874766","8082.53806034204","8395.49020085803","",
"Low & middle income","LMY","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5269.43963848178","5193.93196241933","5102.74416522932","5107.02750875005","5097.28095027716","5175.09248547192","5333.40855960598","5492.25129072393","5516.32090796546","5645.51658807898","5882.84326310843","6015.88456426275","6197.84168533792","6471.06412379657","6861.41249378164","7234.97760722688","7697.11582404322","8226.56781076057","8555.81844405579","8642.35191879855","9160.71343829751","9567.00905293133","9916.6003304508","10273.1473852365","10603.1387933889","10901.0630994359","11249.0365980041","11659.8493421767","12067.3734545957","12381.3048742072","12022.1227840652","12715.9679317547","13059.1369600992","",
"Lesotho","LSO","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1388.15520712603","1460.09843660414","1537.30174270931","1568.49514996002","1640.39608652959","1673.8481589278","1748.53151427646","1797.22080814155","1812.85338248768","1813.62437860316","1879.77704632333","1945.90608919459","1961.89381462209","2055.98759384638","2098.83450276555","2180.32425125654","2273.2943931667","2360.51531521487","2476.47685256861","2428.19929961248","2538.99880928036","2636.74753474742","2780.50806936892","2804.11807287838","2823.08585653081","2879.29083902437","2947.9258143037","2820.2320910052","2743.8389393298","2671.28544623748","2440.89810985668","2456.31221508897","2457.44641468948","",
"Late-demographic dividend","LTE","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6582.12669398144","6472.21235656919","6252.19151342996","6316.89292356705","6376.75661516217","6589.47509862226","6791.74604018349","7041.06686612914","7085.40045856341","7341.1050381235","7798.10952941797","8129.35228664019","8539.0714074726","9054.02271656536","9709.99816420042","10362.0957983132","11219.4204487901","12239.0809410376","12965.1797180063","13189.8788935695","14093.8365693718","14948.0416383431","15667.7088662243","16354.8639864243","17008.1234529257","17574.2749877833","18169.2180406938","18957.7794850758","19831.62287942","20610.4914472366","20473.0503585333","21878.5436425205","22494.4670582137","",
"Lithuania","LTU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12523.1991619663","13269.7167331009","14478.9897179693","15674.5458253963","15605.9403432705","16296.8895828097","17504.0849048292","18836.4656105662","20996.5782707425","22628.6425532586","24778.5998800996","27044.0123742384","30407.0029704639","31524.5335879018","27146.4841162302","28179.4935085204","30563.7911879346","32167.1684251841","33647.9286089357","35138.8978195091","36189.1688941673","37575.1566176057","39736.1213686828","41719.0944334474","43781.3109910542","43758.8209324122","46410.0676392912","47025.429946445","",
"Luxembourg","LUX","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82483.0106261715","88420.4727718772","88841.4223095211","91338.9513042338","93546.274923386","93562.4583558367","93587.9553775981","97431.2764539689","102649.537184258","109551.6579884","115588.402842744","117732.076096471","120262.856458441","121922.355627882","125288.495534052","126449.626412817","131936.412666174","140435.797753642","137533.728644323","130637.425759032","133098.043477498","131531.74854101","130529.235375341","131592.594804643","131898.632387803","131746.320720073","135355.895613971","133845.170917656","132889.080166245","134105.634308099","130689.499653899","137947.34385169","137059.186075749","",
"Latvia","LVA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11089.9706129965","11505.8526585125","12648.0596800233","13576.8498973174","14065.0710885662","15007.3341620546","16163.7344610155","17511.7212651331","19171.0866056041","20987.0364468998","23489.3766323695","26543.8525096265","29421.9792101112","28766.7618055035","25075.1798987371","24461.8014591956","25552.4178916382","27693.2566481833","28553.5142668697","29371.9615191094","30763.9524104971","31781.7575940943","33126.7984948724","34718.1813806225","35165.7899431666","34168.8915597792","36777.8928459839","38116.3647960671","",
"Macao SAR, China","MAC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52833.5377212191","52928.768934331","58360.5426963978","60041.9521482959","61296.7391637461","62061.7530403797","60631.4543481018","59375.0505338968","55703.5963700094","53528.2082824044","55768.365962695","56434.9804574264","60022.5804347066","65145.3309479104","80239.2374979193","84395.9262298998","93171.2611443752","103872.117330805","104612.051972206","103217.104725121","125839.601458506","149368.382776992","159879.7862371","173905.728768639","167300.547819704","128943.803358431","125728.558163597","135547.022413973","141485.781096211","135228.519482248","60597.6829982765","73734.0816117443","57203.4275378678","",
"St. Martin (French part)","MAF","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4383.09521484375","4620.40771484375","4449.58251953125","4346.7412109375","4734.1279296875","4410.50048828125","4881.28955078125","4733.7412109375","5002.66552734375","5016.37548828125","5076.193359375","5395.333984375","5523.7353515625","5791.58349609375","5979.37451171875","6087.466796875","6474.28955078125","6609.25537109375","6893.98974609375","7059.02587890625","7208.8681640625","7503.33349609375","7626.68896484375","7832.58154296875","7938.91796875","8178.86572265625","8119.814453125","8427.740234375","8587.8203125","8742.6298828125","8028.88427734375","8581.330078125","8599.8203125","",
"Monaco","MCO","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6428.83979448752","6063.14051693664","6185.83952473232","5783.48593751483","5597.46512850295","5727.07922525352","6090.03474356112","6580.27841436838","7034.35784911687","7573.6178454751","8161.47344724765","8577.02858037286","8854.83397616724","9563.69814290939","9001.23432081622","9649.9509930271","10217.3087761255","10158.3854676883","11080.0634585341","11641.1208436577","11691.0797484184","12377.366678394","13118.8219369605","13895.5043655692","14621.2401362286","13559.2600217483","15682.0703284653","15229.4557577604","",
"Madagascar","MDG","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2003.88209414774","1821.93006759899","1788.23190393372","1770.14679448349","1714.61577236968","1688.96549128135","1671.32417571198","1678.94239547837","1690.70744520003","1716.14992624636","1738.96189626913","1788.55575345292","1520.9156884577","1621.4667746606","1657.47545853097","1686.280054226","1726.05028410048","1771.9933996001","1836.6799566843","1713.20281298093","1675.10930616301","1654.56438865462","1658.51626342121","1651.94050201059","1662.83820847266","1671.10729978309","1693.47249791806","1715.18121396851","1725.33623340684","1756.52224009455","1591.15393085356","1642.30416221094","1664.57934801226","",
"Maldives","MDV","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10771.431695315","11369.878114571","12086.5477281954","12766.7104900016","13344.8253593045","13642.4015324324","12884.6993157477","13586.6659325879","15197.870443341","15820.5414460617","13821.5960166428","16683.1078967446","17281.985480238","18176.5859910048","16112.480185873","16616.9356952694","17421.5877072701","17230.6131179117","17823.8300597937","18476.1206587407","18378.8857854808","18781.7620414846","19332.5778745925","20265.5515337468","21108.8656178757","13888.8179399669","18865.7192956579","21393.72134305","",
"Middle East & North Africa","MEA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11895.4383552532","11933.6693453331","12163.0491350926","12125.0712409548","12125.0881107769","12182.1582174095","12540.886402747","12724.1699309419","13089.3054723168","13120.1362597276","13693.2893615671","13652.3854118573","13621.4384186396","13979.0450609975","14787.3927798229","15177.7459148502","15667.7775644256","16111.7871149301","16473.8273792465","16269.931750774","16703.2848585825","17035.1034236069","17270.3101853379","17238.3769794458","17377.0703468101","17578.6145121647","18067.4655199592","18081.5061357914","18161.0427819023","18099.9542812699","17308.4633417063","17809.539953049","18598.8338065654","",
"Mexico","MEX","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17627.5408583213","17969.7136534782","18251.5283421639","18416.1363917637","18862.6947082417","17421.350065935","18177.9570653318","19152.6954401986","19997.333490547","20213.9119781841","20896.7697944206","20484.2548344014","20127.4247156394","20065.3614362512","20477.6079594351","20613.5608936288","21312.1043998266","21470.4706476403","21400.0290197575","19806.3685701595","20517.021610795","20922.7925985989","21365.7329201852","21265.8326111243","21529.333279763","21854.5865327363","21991.3269091997","22162.2016475114","22385.2085435731","22131.7315094332","20070.4920941741","21123.6718346798","21809.5928486565","",
"Marshall Islands","MHL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3771.31100222198","3693.92117171964","3878.40475859417","4033.31403694021","4193.6103249599","4460.88956071415","3936.38145252736","3624.98000619245","3540.77046306683","3452.81459607191","3474.39818617815","3698.67169207209","3831.21170459164","3769.51158890997","3825.97180107993","3901.27710814998","3919.1492296693","4065.78891215583","3770.39714135473","3926.10347866742","4153.66728224079","4179.59103626297","4185.57016626207","4408.55519131524","4438.15882758278","4623.91844069891","4828.71205866901","5130.23229884236","5561.76702652575","6310.8873793483","6317.00003082679","6594.29953549562","6625.54134453389","",
"Middle income","MIC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5536.53717119291","5459.37237653586","5368.43376039017","5379.20527279254","5374.22498680938","5459.43392252921","5630.6729400245","5802.11711701201","5831.38556183734","5975.89367284498","6236.60371621957","6382.76192990376","6584.85424698589","6885.14762016658","7311.09611484187","7719.36210659466","8226.44327580418","8807.61006756236","9172.43096260471","9275.05498819258","9846.12341338495","10301.4814893298","10705.5537584474","11108.7753282222","11478.2282638719","11815.3048087743","12210.8109172323","12677.5706272771","13143.8177293531","13508.3680720921","13135.2368102584","13930.9469761697","14334.8823226202","",
"North Macedonia","MKD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13235.4566573333","12464.3855866712","11753.7786663188","10990.9392574659","10876.3222757321","10746.9168640692","10818.3215189976","10959.57831334","11269.7454282129","11702.6697567384","12179.4424683227","11756.3672188309","12018.9405783051","12245.968290567","12781.9606744268","13357.460822181","14020.4193505558","14903.6966752825","15693.5851933694","15608.5348120866","16098.770439473","16447.1710419177","16352.2430491367","16806.2234578787","17387.1723176278","18033.5676772953","18526.9396197345","18709.1958732935","19232.2329817546","19979.7037454748","18796.4465770947","19902.8198301911","20403.3061469073","",
"Mali","MLI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1512.31615419721","1656.79696114292","1571.33341902532","1587.76475788319","1612.9505829445","1593.46575639889","1670.403108335","1712.62994393011","1796.99945565308","1847.8542758349","1793.80361009546","2008.03323659995","2006.52011805774","2120.39748656851","2084.26618002367","2148.27145503693","2175.31685828662","2178.18773815245","2208.41018435748","2240.41485112312","2284.02495706023","2282.37604034335","2198.1880047588","2183.92609771336","2265.66256123494","2330.97845470318","2389.91603970186","2437.05223703737","2472.95432337262","2510.82655717208","2403.08784428642","2399.46153474407","2413.03941592761","",
"Malta","MLT","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18480.1102384201","19114.1676995615","19805.4221182649","20487.2111480266","21443.4710789379","22645.1014627776","23346.7018999273","24388.7608446582","25472.7357462666","26517.3644794146","31532.1936346167","30928.6046290533","31486.3944866684","32554.3453080837","32381.7915017561","33264.7407731738","33975.7213775486","35474.0286531161","36592.524879183","35905.8919014458","37710.7011582828","37726.6419671367","38928.4872035508","40486.7185448335","42715.7860237411","45715.8918534865","46192.3957423016","49829.6470017803","51688.3308383448","53203.5878471649","47836.2757475635","53387.2378429299","55727.7221007975","",
"Myanmar","MMR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","769.869916175334","753.937631583079","815.602229914638","853.466754226869","905.398023814938","956.04196704897","1004.90740617762","1048.45283153343","1096.38986064743","1202.20086439805","1352.53945081745","1490.37680886029","1652.88463602465","1863.90257405623","2098.21583435059","2363.64714972577","2652.50007491109","2948.65963348826","3232.1169804346","3552.23157032119","3864.8885126951","4047.92077103792","4308.08728493574","4631.41589714161","4959.97625000929","5264.40187451246","5538.32995311342","5833.65111534655","6154.89850339052","6513.55649318174","5881.71734988493","5138.88724952007","5308.75078795073","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7980.89889447399","7641.18315230917","7830.78940931405","7818.39001296154","7807.32452273439","7875.47184986782","8215.97448676196","8377.62976036775","8771.51944836379","9013.8640539985","9388.78988477009","9469.67318662936","9588.16318199702","9598.68262715715","10149.1958806545","10383.3424904141","10730.0772549448","11181.7659388443","11415.6316700462","11515.404658219","11867.7825478916","11748.6654031083","11826.0655397089","11668.315352367","11694.4938316791","11723.6249662867","12175.9853233045","12335.9957918427","12381.25170402","12367.1799172192","11926.2579674057","12232.464812059","12620.9159410319","",
"Montenegro","MNE","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14887.8801361767","15665.1391817408","14231.5172124921","14698.1856201849","14800.1715388405","15021.6373278249","15333.2482450698","15983.5549826579","16627.1495816351","18029.0766790168","19230.3064750757","20582.7021708491","19348.3621556399","19841.0204383832","20460.0751481451","19886.0448757237","20571.7088994267","20918.340935369","21615.4205026322","22247.7705528509","23294.4586391705","24483.0687335246","25485.9532398274","21609.9285188508","24511.2620665873","26166.0499213209","",
"Mongolia","MNG","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6445.1952359848","5781.51234303104","5160.92194644098","4922.94548709751","4959.86073364425","5210.86204263283","5266.9850305746","5415.38770116845","5541.86500363177","5657.12294439862","5669.45050364321","5785.81180173164","6006.1741492334","6371.11420685575","6988.37776025617","7432.89241046885","8000.1375804771","8737.39662015766","9413.02411351812","9179.21055450411","9634.12103036926","11129.3701267645","12283.76730485","13460.1581916745","14233.024861136","14267.3810648246","14170.1902490572","14647.5474337013","15442.9931272943","15962.8611720879","14949.021451569","14951.1365679904","15469.8391456671","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","539.022785686201","554.823981996717","503.29689034684","543.055921297791","550.640847318251","537.739838038061","577.311839460148","628.244840880234","676.939657832337","738.828741327934","726.447515957685","799.461822736321","854.517336087989","892.709334145059","941.054403716865","974.877084832936","1044.37241381511","1095.49231082112","1140.55560682033","1176.34961562737","1220.27819872872","1269.55041722342","1330.32979252765","1374.84996887778","1435.99576146649","1495.93886243693","1517.952885624","1510.3944757674","1517.64208477023","1508.63572222327","1447.57153563722","1440.45976271877","1462.5698367833","",
"Mauritania","MRT","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5370.61863215912","5307.1852329343","5202.15518899642","5287.26845380675","4952.47942691905","5289.94283100613","5486.03383955905","5146.61743861393","5152.23804135124","5198.58646063267","4857.02675312613","4701.62291913429","4665.42251362236","4882.0370511748","5003.33819377846","5313.31389054056","6146.8833705826","5887.71219613635","5723.33843801026","5575.00132666771","5559.04838364301","5618.82869149836","5689.40244019503","5756.40870596091","5845.96358934315","5999.4020555011","5916.6167238096","6124.19622522661","6250.13881252161","6280.0878630492","6097.81711633056","5988.20355101133","6207.05250047076","",
"Mauritius","MUS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8951.33801274404","9248.00024946953","9721.53896170937","10095.1987553537","10366.590862307","10718.5134385967","11202.2863198556","11692.0970069668","12272.3195922456","12433.6697505039","13322.020135955","13659.6351435322","13784.1987519948","14495.6936654122","15028.8176354114","15205.6615953222","15871.302633351","16703.9900443702","17540.2818297365","18073.6994217079","18819.99841006","19556.0487813769","20183.7000650891","20811.4949929925","21568.8648530039","22335.2836146649","23182.0434103529","24073.232561224","25024.1337903262","25739.3548952735","21994.6659826783","22737.5729410543","24831.5322775672","",
"Malawi","MWI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1088.19396440857","1148.06441642273","1034.02499244282","1118.55941710458","1016.44686019439","1188.71357938015","1251.22570897193","1273.70495148953","1296.22021417148","1306.26155087009","1296.66786387825","1203.28815407088","1194.07802899589","1230.52023050201","1263.42152193117","1269.50175876242","1292.42313493218","1376.90912634321","1440.06298792172","1515.3161697159","1573.32317359541","1604.31360289711","1589.13858991154","1628.75369005905","1673.06025675065","1673.10046092499","1668.94708625205","1689.54454022367","1717.00801131498","1762.62494906239","1729.98818937716","1731.76777467309","1703.59943259832","",
"Malaysia","MYS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12234.153649879","13029.7399810969","13797.4770855062","14746.1589912757","15661.757402092","16732.8988520429","17915.3921091242","18720.4598650332","16896.3725709556","17485.9558023551","18556.760430054","18179.5280923473","18683.4779869732","19288.0390214087","20113.63071699","20703.701359584","21376.8504043142","22234.1936801245","22826.8207734601","22040.8150824804","23264.6354222967","24104.761747609","25016.0396945794","25777.7516871589","26905.0478164727","27854.132643338","28671.306672979","29911.5214117829","30950.2787683467","31917.4428326513","29815.8537049906","30456.0928951741","32735.401949295","",
"North America","NAC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44155.004770621","43447.7734539388","44267.8000205098","44896.4576756808","46159.2902488272","46844.723261357","47971.7483165035","49509.1632581205","51120.8412433679","52992.2334421247","54600.1967805941","54616.892345608","55081.6719391134","56088.0662276256","57675.1246999145","59121.46352641","60174.2035604387","60804.1189616307","60341.7018192966","58227.8226840277","59312.5506720764","59860.4004686164","60728.2255051654","61422.5110434885","62381.9093475776","63487.4996225756","64019.5317712958","65048.4499397316","66541.1305507776","67668.3848940052","65025.4497570588","68717.637078835","69786.920044285","",
"Namibia","NAM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7314.64592255702","7651.44904525158","7943.03877155474","7568.28120222786","7459.03073201031","7523.35015207797","7553.15311252597","7671.17797285351","7728.72887690184","7798.98542130556","7890.03095511609","7822.74028260688","8057.91149448078","8281.58808393925","9182.73426473783","9302.46735210107","9841.65231913815","10241.9961036213","10373.8336689824","10256.7799399912","10713.7794086445","11084.6420879589","11456.9596389014","11896.9286096211","12405.1558070175","12709.1703222055","12491.0380053056","12147.407847206","12066.1958338981","11764.6135506524","10627.1141008628","10823.175558195","11474.5393367162","",
"New Caledonia","NCL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1397.58158111705","1348.89805666228","1333.71761688139","1296.46406831999","1278.74673058396","1267.36901397633","1226.64400949876","1204.5257789343","1280.62920601979","1234.97700214217","1178.98801438775","1221.71130120809","1238.05849937795","1221.37063207772","1183.07062293397","1225.05649147406","1251.6478017571","1244.82178460769","1292.70634870929","1270.1844930533","1328.63923505962","1309.95396679053","1393.99595500857","1413.09066249508","1451.03341545636","1457.87002358886","1483.0890105439","1498.85121810358","1547.21348827756","1578.54325807334","1574.79013994344","1538.47074692859","1652.71759983668","",
