Time Period,ARS:Argentine peso,BRL:Brazilian real,CAD:Canadian dollar,CLP:Chilean peso,CNY:Renminbi,COP:Colombian peso,MXN:Mexican peso,RUB:Russian rouble,TRY:Turkish lira,UYU:Uruguayan peso,EUR:Euro
24/01/12,4.328770284,1.762900869,1.012382,487.87,6.311005,1811.55,13.225025,30.909098,1.827808967,19.68,0.769053
25/01/12,4.33626951,1.764024108,1.01329,492.96,6.313785,1814.58,13.158476,30.74378,1.82815639,19.721,0.772678
26/01/12,4.337466717,1.738227463,1.001598,493.58,6.307037,1814.69,12.923773,30.292126,1.793837961,19.621,0.760746
27/01/12,4.337466717,1.742335489,0.998783,485.64,6.313808,1801.88,12.932978,30.232027,1.779307722,19.593,0.760746
28/01/12,,,,NaN,,1810.55,,,,NaN,
29/01/12,,,,NaN,,1810.55,,,,NaN,
30/01/12,4.335011442,1.748207475,1.005721,485.35,6.318612,1810.55,12.999466,30.430969,1.790846682,19.628,0.762777
31/01/12,4.336217365,1.737477231,0.996812,488.99,6.308515,1815.08,12.920006,30.122951,1.770643594,19.611,0.758956
01/02/12,4.336242884,1.738671727,0.998937,488.75,6.30649,1805.98,12.953928,30.202657,1.763339658,19.549,0.759013
02/02/12,4.336260883,1.733771193,1.000229,487.73,6.306094,1797.68,12.912021,30.293646,1.767221628,19.491,0.763709
03/02/12,4.335030395,1.725379939,1.002204,483.7,6.310182,1795.55,12.83503,30.250228,1.756231003,19.449,0.759878
04/02/12,,,,NaN,,1784.77,,,,NaN,
05/02/12,,,,NaN,,1784.77,,,,NaN,
06/02/12,4.332464346,1.728952615,0.998236,478.64,6.312605,1784.77,12.720978,30.229566,1.764836681,19.459,0.766754
07/02/12,4.335011058,1.726225883,0.998093,481.09,6.311523,1787.96,12.705026,29.960345,1.759780371,19.448,0.762602
08/02/12,4.338782582,1.721636281,0.99435,479.98,6.299081,1783.34,12.673798,29.801868,1.747099593,19.418,0.753352
09/02/12,4.342489464,1.722004816,0.994807,477.13,6.300196,1778.9,12.700557,29.767158,1.755794702,19.412,0.752559
10/02/12,4.34627341,1.726211237,1.00273,475.29,6.294109,1774.96,12.809387,30.081583,1.767002805,19.466,0.758208
11/02/12,,,,NaN,,1785.59,,,,NaN,
12/02/12,,,,NaN,,1785.59,,,,NaN,
13/02/12,4.345027916,1.716991097,0.997586,478.39,6.291384,1785.59,12.7059,29.859665,1.758865248,19.474,0.754489
14/02/12,4.34626775,1.718657453,0.999468,478.2,6.295087,1778.12,12.739464,30.053914,1.769838257,19.502,0.759359
15/02/12,4.348762603,1.71669722,0.997021,482.99,6.294837,1785.24,12.748014,30.031699,1.764512679,19.504,0.763825
16/02/12,4.351255585,1.737174549,1.003389,482.75,6.302265,1791.29,12.952627,30.326606,1.775381297,19.495,0.770297
17/02/12,4.353750285,1.713656053,0.994984,486.59,6.297135,1792.92,12.791018,29.922487,1.75499658,19.448,0.759936
18/02/12,,,,NaN,,1779.81,,,,NaN,
19/02/12,,,,NaN,,1779.81,,,,NaN,
20/02/12,4.353535354,1.713478064,0.991934,483.94,6.295115,1779.81,12.687019,29.755314,1.740841248,NaN,0.753807
21/02/12,4.351989109,1.714566631,0.996218,482.18,6.296929,1779.81,12.727727,29.836636,1.753289971,NaN,0.756315
22/02/12,4.354497354,1.717384732,0.998488,481.5,6.297808,1777.59,12.819728,29.756614,1.751549509,19.441,0.755858
23/02/12,4.353759398,1.702857143,0.996917,483.57,6.299774,1781.57,12.772105,29.593985,1.763909774,19.417,0.75188
24/02/12,4.356248136,1.71063227,0.998583,481.08,6.298091,1776.11,12.818819,29.216373,1.762526096,19.374,0.745601
25/02/12,,,,NaN,,1772.42,,,,NaN,
26/02/12,,,,NaN,,1772.42,,,,NaN,
27/02/12,4.354496564,1.709217209,1.003287,479.08,6.301613,1772.42,12.928667,29.0428,1.770017927,19.35,0.746938
28/02/12,4.356250929,1.700089193,0.995689,481.27,6.300431,1777.27,12.834993,29.022967,1.75263862,19.299,0.743273
29/02/12,4.356244886,1.701405936,0.988024,477.41,6.293833,1767.83,12.790969,29.112103,1.744402291,19.288,0.743882
01/03/12,4.356219952,1.719200721,0.985577,476.27,6.299504,1766.85,12.817984,29.321665,1.753530649,19.313,0.751202
02/03/12,4.346220776,1.718392979,0.986911,480.62,6.297723,1770.7,12.7622,29.301279,1.761140955,19.372,0.756601
03/03/12,,,,NaN,,1775.69,,,,NaN,
04/03/12,,,,NaN,,1775.69,,,,NaN,
05/03/12,4.337518911,1.727987897,0.993116,484.47,6.308018,1775.69,12.793192,29.282905,1.766641452,19.433,0.75643
06/03/12,4.337489546,1.749182696,0.998784,485.06,6.312172,1774.03,12.908006,29.549608,1.785524215,19.569,0.760283
07/03/12,4.3375,1.768978659,1.001524,489.68,6.315168,1779.32,12.980793,29.748399,1.788033537,19.587,0.762195
08/03/12,4.337486784,1.759401903,0.995167,491.57,6.318079,1773.88,12.801012,29.704425,1.775713638,19.588,0.755173
09/03/12,4.338715791,1.766886514,0.992419,485.03,6.309681,1765.06,12.695019,29.36017,1.780987037,19.554,0.758093
10/03/12,,,,NaN,,1762.08,,,,NaN,
11/03/12,,,,NaN,,1762.08,,,,NaN,
12/03/12,4.343013949,1.809970272,0.992911,483.46,6.327693,1762.08,12.689992,29.609726,1.797774221,19.707,0.762253
13/03/12,4.348778433,1.821092134,0.992035,484.81,6.330934,1766.1,12.680018,29.644099,1.79597151,19.579,0.765873
14/03/12,4.353774307,1.807839535,0.989665,484.71,6.332797,1760.77,12.597535,29.470219,1.795973052,19.567,0.76558
15/03/12,4.353833193,1.79735008,0.992571,485.71,6.332389,1761.04,12.671824,29.419468,1.804013173,19.475,0.765873
16/03/12,4.352470265,1.800625191,0.990393,484.53,6.322507,1761.02,12.633425,29.33745,1.798032937,19.417,0.762428
17/03/12,,,,NaN,,1758.38,,,,NaN,
18/03/12,,,,NaN,,1758.38,,,,NaN,
19/03/12,4.362509506,1.809581749,0.991407,480.9,6.318783,1758.38,12.686312,29.244259,1.809961977,19.475,0.760456
20/03/12,4.363767237,1.826943476,0.992423,482.83,6.31876,1758.38,12.705031,29.279588,1.818457342,19.558,0.757691
21/03/12,4.365973535,1.824196597,0.990019,485.61,6.317807,1759.78,12.661021,29.243705,1.813913043,19.55,0.756144
22/03/12,4.37502848,1.822814612,0.998785,484.98,6.3066,1758.03,12.807929,29.43571,1.814384446,19.568,0.759474
23/03/12,4.366258873,1.820646428,1.001586,487.72,6.301918,1761.87,12.851986,29.387102,1.801993657,19.56,0.755173
24/03/12,,,,NaN,,1760.17,,,,NaN,
25/03/12,,,,NaN,,1760.17,,,,NaN,
26/03/12,4.368484483,1.809355227,0.996008,489.54,6.304534,1760.17,12.695466,28.999699,1.790222959,19.53,0.753239
27/03/12,4.366834171,1.820370509,0.9925,486.31,6.298207,1759.58,12.658966,28.999475,1.785719643,19.528,0.750019
28/03/12,4.373022419,1.819149734,0.996401,486.42,6.295794,1762.93,12.725126,29.190373,1.781735023,19.541,0.749794
29/03/12,4.372965642,1.832052441,0.999925,488.71,6.302893,1771.25,12.807037,29.355033,1.783981314,19.593,0.753466
30/03/12,4.370020964,1.821129081,0.996631,489.76,6.295972,1784.66,12.744984,29.421234,1.780023959,19.542,0.748727
31/03/12,,,,NaN,,1792.07,,,,NaN,
01/04/12,,,,NaN,,1792.07,,,,NaN,
02/04/12,4.379007433,1.827464524,0.998573,487.44,6.294467,1792.07,12.781966,29.446655,1.783917712,19.501,0.750807
03/04/12,4.374464889,1.828163725,0.991814,485.76,6.292227,1779.13,12.736988,29.308074,1.778220053,19.482,0.751033
04/04/12,4.381981434,1.830771572,0.995206,482.17,6.297672,1767.84,12.83899,29.394613,1.794551819,19.487,0.760919
05/04/12,4.386669728,1.832108968,0.99801,483.78,6.305326,1772.58,12.874503,29.583716,1.795837159,NaN,0.765228
06/04/12,NaN,NaN,NaN,NaN,NaN,1772.58,NaN,NaN,,NaN,NaN
07/04/12,,,,NaN,,1772.58,,,,NaN,
08/04/12,,,,NaN,,1772.58,,,,NaN,
09/04/12,NaN,NaN,NaN,485.07,NaN,1772.58,NaN,NaN,,19.477,NaN
10/04/12,4.385008388,1.817599512,0.998322,486.1,6.310813,1779.53,13.015098,29.661431,1.801433582,19.511,0.762544
11/04/12,4.379026731,1.832914477,1.002665,487.04,6.301196,1793.3,13.140583,29.686239,1.805726906,19.488,0.761557
12/04/12,4.388504524,1.830380902,0.998403,487.37,6.307382,1787.66,13.086292,29.486809,1.799133278,19.493,0.760283
13/04/12,4.39397627,1.830392455,0.993915,483.98,6.302784,1778.78,13.075221,29.514755,1.790082142,19.546,0.760572
14/04/12,,,,NaN,,1777.12,,,,NaN,
15/04/12,,,,NaN,,1777.12,,,,NaN,
16/04/12,4.388513514,1.840064496,1.000384,484.58,6.315264,1777.12,13.239327,29.69441,1.800752457,19.598,0.767813
17/04/12,4.39453244,1.845035029,0.996193,486.95,6.30201,1775.67,13.157097,29.588029,1.790664027,19.717,0.761499
18/04/12,4.397006034,1.861223555,0.9903,485.83,6.298633,1769.07,13.118995,29.536393,1.791491637,19.941,0.763767
19/04/12,4.396530643,1.88697845,0.991212,487.32,6.303836,1774.21,13.201131,29.541113,1.791532936,19.904,0.764175
20/04/12,4.396528199,1.878335355,0.991131,488.96,6.303062,1776.06,13.150015,29.449666,1.790479078,19.905,0.758035
21/04/12,,,,NaN,,1771.13,,,,NaN,
22/04/12,,,,NaN,,1771.13,,,,NaN,
23/04/12,4.404005788,1.881882568,0.997182,486.07,6.304623,1771.13,13.185515,29.538497,1.794988957,NaN,0.761557
24/04/12,4.407491832,1.878960565,0.989287,489.64,6.304916,1774.44,13.1335,29.370868,1.786338424,19.88,0.759821
25/04/12,4.406481902,1.876722702,0.985613,487.15,6.305391,1767.91,13.135014,29.341966,1.773209147,19.863,0.757232
26/04/12,4.413999243,1.882179342,0.981309,486.52,6.285963,1763.85,13.154975,29.316686,1.767612561,19.856,0.756716
27/04/12,4.412502835,1.883437902,0.982387,484.88,6.289213,1764.63,13.149974,29.386197,1.759770202,19.822,0.755915
28/04/12,,,,NaN,,1761.2,,,,NaN,
29/04/12,,,,NaN,,1761.2,,,,NaN,
30/04/12,4.414484638,1.885878614,0.98267,483.41,6.279401,1761.2,12.983427,29.397987,1.758286666,19.793,0.756773
01/05/12,NaN,NaN,NaN,NaN,NaN,1764,NaN,NaN,,NaN,NaN
02/05/12,4.41801843,1.911887899,0.988272,484.87,6.274998,1764,12.934963,29.472241,1.761785089,19.893,0.761557
03/05/12,4.414005944,1.930960908,0.984302,484.7,6.284615,1760.12,12.959918,29.552999,1.762173284,19.905,0.762021
04/05/12,4.423012489,1.911894609,0.988882,482.12,6.306122,1754.89,12.996497,29.603259,1.75548279,19.862,0.761499
05/05/12,,,,NaN,,1757.24,,,,NaN,
06/05/12,,,,NaN,,1757.24,,,,NaN,
07/05/12,4.42599555,1.925727001,0.996164,482.12,6.290493,1757.24,13.184992,30.063608,1.764751017,19.848,0.767283
08/05/12,4.433474088,1.926295585,0.995624,483.44,6.293205,1759.12,13.195931,30.028407,1.76537428,19.89,0.767754
09/05/12,4.433976834,1.956525097,1.004402,485.54,6.310888,1760.6,13.511815,30.34749,1.794285714,19.992,0.772201
10/05/12,4.436463236,1.964045984,0.998766,490.17,6.314328,1775.96,13.424967,30.118818,1.784970296,19.921,0.771545
11/05/12,4.438504326,1.954959827,1.004095,486.32,6.310337,1765,13.520936,30.140142,1.787314586,19.922,0.772559
12/05/12,,,,NaN,,1764.69,,,,NaN,
13/05/12,,,,NaN,,1764.69,,,,NaN,
14/05/12,4.441965327,1.97597761,1.003732,487.8,6.322398,1764.69,13.650004,30.353805,1.807509912,20.029,0.777424
15/05/12,4.43821537,1.988554076,1.000934,491.42,6.319084,1771.6,13.675543,30.401931,1.807210153,20.05,0.778634
16/05/12,4.441984613,1.990500864,1.007379,497.11,6.321793,1778.37,13.804993,30.896687,1.819751923,20.048,0.785053
17/05/12,4.447484624,2.005992746,1.013878,500.77,6.325185,1793.61,13.824003,31.205646,1.829285602,20.086,0.788519
18/05/12,4.441946388,1.994811729,1.017137,503.76,6.325368,1804.92,13.748212,31.183476,1.829258706,20.173,0.786102
19/05/12,,,,NaN,,1814.46,,,,NaN,
20/05/12,,,,NaN,,1814.46,,,,NaN,
21/05/12,4.451529412,2.026823529,1.023294,NaN,6.321882,1814.46,13.795765,31.266431,1.833019608,NaN,0.784314
22/05/12,4.45802005,2.041196742,1.016369,504.47,6.316024,1814.46,13.679433,31.108709,1.825971178,20.264,0.783208
23/05/12,4.458488032,2.08918556,1.022198,505.46,6.330042,1824.73,13.971009,31.517813,1.849198199,20.708,0.789952
24/05/12,4.468981445,2.035916222,1.025484,510.17,6.334475,1845.17,13.969977,31.669587,1.845982321,20.602,0.796369
25/05/12,4.466762315,2.027339391,1.027419,507.83,6.33429,1836.45,14.001036,31.923322,1.841702535,20.395,0.797067
26/05/12,,,,NaN,,1840.69,,,,NaN,
27/05/12,,,,NaN,,1840.69,,,,NaN,
28/05/12,4.469998408,1.975648576,1.024272,510.56,6.33137,1840.69,13.939997,31.92424,1.836224733,20.348,0.795798
29/05/12,4.466501637,1.984029386,1.024914,510.26,6.332428,1840.69,13.929969,32.194362,1.837259443,20.546,0.798531
30/05/12,4.470011256,2.003617945,1.027818,512.05,6.345072,1818.82,13.978775,32.613764,1.843543978,21.06,0.803988
31/05/12,4.468999436,2.01040071,1.028864,517.91,6.36854,1827.83,14.163025,33.29638,1.851165041,21.235,0.806257
01/06/12,4.468998539,2.030595683,1.038305,519.69,6.369583,1833.8,14.455283,33.88622,1.870475572,21.438,0.811557
02/06/12,,,,NaN,,1834.71,,,,NaN,
03/06/12,,,,NaN,,1834.71,,,,NaN,
04/06/12,4.469968642,2.041328295,1.039077,519.6,6.363995,1834.71,14.233014,33.617432,1.851250302,21.431,0.804052
05/06/12,4.473972162,2.051894762,1.040309,515.58,6.368413,1815.54,14.221015,33.197361,1.850671816,21.465,0.80457
06/06/12,4.484020825,2.017621145,1.033961,512.47,6.363877,1798.85,14.185022,32.559391,1.841890268,21.635,0.800961
07/06/12,4.483525208,2.029138547,1.023581,508.28,6.363795,1782.89,13.937039,32.267566,1.8232632,21.641,0.793966
08/06/12,4.483958935,2.033445621,1.034167,501.74,6.375201,1766.91,14.132419,32.729387,1.83253128,21.649,0.802053
09/06/12,,,,NaN,,1776.26,,,,NaN,
10/06/12,,,,NaN,,1776.26,,,,NaN,
11/06/12,4.485969388,2.02088648,1.024793,504.08,6.345982,1776.26,13.930006,32.620695,1.819754464,21.495,0.797194
12/06/12,4.489993596,2.053634326,1.028818,501.85,6.371598,1776.26,14.065962,32.885046,1.829971182,21.505,0.800512
13/06/12,4.488830381,2.057044838,1.026009,504.03,6.350726,1776.47,13.970161,32.635232,1.824636987,21.602,0.79783
14/06/12,4.490000797,2.06453669,1.026611,502.07,6.327066,1783.45,14.045016,32.672297,1.823759063,21.639,0.796749
15/06/12,4.490314386,2.058113687,1.024214,501.34,6.371705,1787.63,13.919975,32.499841,1.818831375,21.579,0.793903
16/06/12,,,,NaN,,1786.21,,,,NaN,
17/06/12,,,,NaN,,1786.21,,,,NaN,
18/06/12,4.490965288,2.050087177,1.025836,499.09,6.358535,1786.21,13.921382,32.358535,1.813520368,21.647,0.792519
19/06/12,4.444884698,2.048339805,1.021396,500.73,6.355733,1786.21,13.746018,32.576274,1.803312465,NaN,0.792456
20/06/12,4.494489924,2.023142317,1.016924,495.48,6.36091,1773.18,13.689861,32.545812,1.794474181,21.626,0.787154
21/06/12,4.492738753,2.029913181,1.018706,496.66,6.364878,1770.38,13.68382,32.84925,1.794396212,21.721,0.789266
22/06/12,4.398436877,2.057979105,1.028232,499.59,6.364862,1775.99,13.870006,33.260228,1.807241407,21.731,0.797512
23/06/12,,,,NaN,,1787.47,,,,NaN,
24/06/12,,,,NaN,,1787.47,,,,NaN,
25/06/12,4.440422806,2.076553491,1.029869,503.89,6.363309,1787.47,13.920003,33.20788,1.817985266,21.852,0.800769
26/06/12,4.51238477,2.065571142,1.027976,508.1,6.363687,1803.37,13.932585,33.042084,1.818276553,21.995,0.801603
27/06/12,4.386520276,2.071646097,1.025485,508.84,6.357589,1805.14,13.726719,32.958166,1.810145857,22.084,0.80141
28/06/12,4.5074086,2.085521018,1.027863,505.35,6.358431,1796.18,13.626027,33.131744,1.827266871,22.099,0.805283
29/06/12,4.447021446,2.048292295,1.022319,509.73,6.355123,1805.6,13.403892,32.859412,1.813661636,21.914,0.794281
30/06/12,,,,NaN,,1784.6,,,,NaN,
01/07/12,,,,NaN,,1784.6,,,,NaN,
02/07/12,4.500039705,2.01278488,1.017073,NaN,6.348606,1784.6,13.330025,32.599619,1.808544429,21.82,0.794092
03/07/12,4.525487078,1.98250497,1.016382,501.84,6.352525,1784.6,13.369384,32.369781,1.801988072,21.853,0.795229
04/07/12,4.512022293,2.019267516,1.013217,496.33,6.347691,1771.53,13.369984,32.287739,1.805493631,21.956,0.796178
05/07/12,4.523981973,2.021245775,1.012393,496.18,6.356993,1771.53,13.328988,32.47304,1.808063737,21.983,0.804764
06/07/12,4.528965016,2.022137836,1.014705,495.97,6.365517,1774.37,13.444534,32.671891,1.820069484,22.063,0.80795
07/07/12,,,,NaN,,1785.25,,,,NaN,
08/07/12,,,,NaN,,1785.25,,,,NaN,
09/07/12,4.508988855,2.029447653,1.021232,499.26,6.372407,1785.25,13.460018,33.03262,1.825510453,21.976,0.813471
10/07/12,4.533984534,2.032071632,1.018315,496.89,6.366707,1790.25,13.312007,32.8372,1.81953602,21.944,0.814001
11/07/12,4.539641109,2.03091354,1.019005,493.34,6.348124,1785.06,13.322186,32.817374,1.810032626,21.814,0.815661
12/07/12,4.541468221,2.046969946,1.023239,492.54,6.373707,1787.72,13.424782,32.742651,1.818114633,21.737,0.821153
13/07/12,4.540993024,2.03528929,1.016906,493.87,6.388921,1790.12,13.431186,32.757325,1.819039803,21.683,0.820681
14/07/12,,,,NaN,,1780.21,,,,NaN,
15/07/12,,,,NaN,,1780.21,,,,NaN,
16/07/12,4.5460294,2.040814651,1.015603,NaN,6.379814,1780.21,13.334894,32.677671,1.816128767,21.682,0.82122
17/07/12,4.545965312,2.032896344,1.01482,490.38,6.374237,1778.42,13.180034,32.411856,1.811985995,21.73,0.814266
18/07/12,4.552476704,2.023540951,1.013487,488.82,6.370525,1778.97,13.19642,32.449812,1.808974988,NaN,0.817394
19/07/12,4.553511842,2.018881745,1.007162,488.42,6.373972,1778.28,13.125336,31.993164,1.801009197,21.726,0.813868
20/07/12,4.55352459,2.019344262,1.010082,485.64,6.375,1775.8,13.305492,31.980328,1.80942623,21.709,0.819672
21/07/12,,,,NaN,,1775.8,,,,NaN,
22/07/12,,,,NaN,,1775.8,,,,NaN,
23/07/12,4.562247005,2.04031392,1.017266,487.95,6.386039,1775.8,13.524577,32.62404,1.820983065,21.849,0.826105
24/07/12,4.563487468,2.044006948,1.018033,493.1,6.385888,1790.39,13.649433,32.776905,1.828521797,21.947,0.827198
25/07/12,4.573017966,2.038734135,1.018625,493.32,6.388495,1797.33,13.635734,32.742706,1.824625021,21.849,0.824131
26/07/12,4.565986949,2.023327896,1.00783,492.49,6.385237,1799.48,13.476101,32.371941,1.820309951,21.624,0.815661
27/07/12,4.575789559,2.019566453,1.007307,485.88,6.380693,1789.22,13.381018,32.236746,1.817488025,21.508,0.811886
28/07/12,,,,NaN,,1791.12,,,,NaN,
29/07/12,,,,NaN,,1791.12,,,,NaN,
30/07/12,4.573738364,2.027437531,1.004165,483.64,6.379471,1791.12,13.230524,32.148457,1.805487506,21.602,0.816593
31/07/12,4.574649951,2.044692283,1.002279,482.83,6.36169,1789.02,13.257571,32.177629,1.790133507,21.558,0.814067
01/08/12,4.573507887,2.050821272,1.001789,481.94,6.368678,1790.74,13.295983,32.344284,1.798015938,21.42,0.81314
02/08/12,4.57346509,2.035801069,1.002187,483.23,6.367406,1787.51,13.328284,32.30439,1.79386036,21.27,0.809979
03/08/12,4.586035116,2.043119641,1.003022,484.6,6.372479,1790.97,13.279134,32.409147,1.788240098,20.858,0.81666
04/08/12,,,,NaN,,1786.06,,,,NaN,
05/08/12,,,,NaN,,1786.06,,,,NaN,
06/08/12,4.587527264,2.030050893,1.000485,480.52,6.374021,1786.06,13.095484,31.713628,1.780030697,20.794,0.80782
07/08/12,4.58853329,2.026696687,0.997829,478.62,6.366597,1785.29,13.138469,31.554117,1.780476037,20.781,0.804117
08/08/12,4.592007134,2.034938392,0.997811,477.04,6.3613,1785.29,13.271887,31.814202,1.791018158,20.833,0.810636
09/08/12,4.595480042,2.025282497,0.994228,477.07,6.35932,1788.03,13.165515,31.687668,1.78513942,20.859,0.812942
10/08/12,4.598189529,2.020225086,0.994291,474.72,6.360219,1788.08,13.160007,31.923014,1.789430762,20.954,0.815528
11/08/12,,,,NaN,,1791.61,,,,NaN,
12/08/12,,,,NaN,,1791.61,,,,NaN,
13/08/12,4.598508793,2.022368101,0.991571,477.95,6.362671,1791.61,13.099117,31.738796,1.790987924,21.087,0.810438
14/08/12,4.604274611,2.01951101,0.991823,482.02,6.358889,1792.86,13.092131,31.79056,1.79298899,21.229,0.809585
15/08/12,4.604512871,2.026067123,0.991773,NaN,6.362333,1800.81,13.181981,31.947621,1.803274682,21.473,0.814598
16/08/12,4.605993973,2.021092923,0.988598,481.79,6.366316,1817.18,13.140972,31.904145,1.798843554,21.408,0.814399
17/08/12,4.608494772,2.022209613,0.98849,483.67,6.358515,1825.52,13.235065,31.932398,1.803274702,21.407,0.81057
18/08/12,,,,NaN,,1822.59,,,,NaN,
19/08/12,,,,NaN,,1822.59,,,,NaN,
20/08/12,4.61504065,2.017642276,0.989187,484.17,6.360569,1822.59,13.123008,32.104309,1.801707317,21.394,0.813008
21/08/12,4.601786289,2.008690055,0.985678,485.52,6.357821,1822.59,13.046588,31.815256,1.79707113,21.423,0.804635
22/08/12,4.616966581,2.017914524,0.992529,482.41,6.351783,1815.8,13.192481,31.88464,1.796272494,21.529,0.803342
23/08/12,4.615997451,2.018722116,0.990918,482.11,6.354366,1812.88,13.114245,31.729366,1.794136393,21.592,0.796686
24/08/12,4.615975054,2.030622851,0.993364,479.63,6.355801,1808.33,13.222036,31.882546,1.799632206,21.562,0.799552
25/08/12,,,,NaN,,1814.83,,,,NaN,
26/08/12,,,,NaN,,1814.83,,,,NaN,
27/08/12,4.615961692,2.026735834,0.989864,481.33,6.358021,1814.83,13.177095,31.764565,1.800079808,21.591,0.798085
28/08/12,4.616034428,2.036978004,0.987329,481.12,6.353124,1821.44,13.16417,32.060089,1.800685368,21.646,0.79694
29/08/12,4.63100837,2.051494619,0.988601,480.65,6.35281,1828.99,13.253806,32.158151,1.814906337,21.685,0.79713
30/08/12,4.628746811,2.051817602,0.991231,480.59,6.34957,1833.14,13.368782,32.335938,1.827248087,21.594,0.797194
31/08/12,4.62849893,2.046150186,0.990167,481.17,6.348585,1830.5,13.303465,32.337642,1.817540243,21.405,0.792959
01/09/12,,,,NaN,,1825.21,,,,NaN,
02/09/12,,,,NaN,,1825.21,,,,NaN,
03/09/12,4.630967537,2.029201146,0.986633,480.25,6.340388,1825.21,13.225971,32.41367,1.820337365,21.307,0.795672
04/09/12,4.638763018,2.031004054,0.984975,481.11,6.347325,1825.21,13.15828,32.191748,1.818984021,21.36,0.794976
05/09/12,4.648036254,2.0428526,0.987597,480.93,6.349181,1824.81,13.167038,32.322309,1.821036731,21.416,0.795039
06/09/12,4.651210635,2.037980693,0.986707,481.07,6.344121,1814.06,13.068682,32.192119,1.816031018,21.376,0.791264
07/09/12,4.653785613,2.028096962,0.981584,477.49,6.343775,1804.09,12.987486,31.788997,1.80371478,21.292,0.78703
08/09/12,,,,NaN,,1797.35,,,,NaN,
09/09/12,,,,NaN,,1797.35,,,,NaN,
10/09/12,4.661239825,2.023090169,0.977301,474.98,6.337664,1797.35,12.994521,31.739981,1.802207264,21.353,0.782718
11/09/12,4.660983812,2.021662626,0.972003,475.24,6.33581,1802.23,13.037538,31.734027,1.803785094,21.313,0.782044
12/09/12,4.660980149,2.018920596,0.974411,474.74,6.326923,1795.4,13.00031,31.398883,1.805521092,21.297,0.775434
13/09/12,4.661037955,2.028659954,0.97591,473.54,6.330984,1802.22,13.016112,31.410225,1.811463981,21.244,0.774593
14/09/12,4.661015655,2.018403971,0.964338,472.86,6.315082,1799.57,12.768538,30.632302,1.794654448,21.07,0.76365
15/09/12,,,,NaN,,1789.54,,,,NaN,
16/09/12,,,,NaN,,1789.54,,,,NaN,
17/09/12,4.671480972,2.018263793,0.973025,NaN,6.32317,1789.54,12.779765,30.685465,1.799021855,21.087,0.764175
18/09/12,4.670982074,2.032480466,0.975333,NaN,6.319596,1799.77,12.814693,30.982457,1.799142025,21.139,0.766049
19/09/12,4.673511767,2.02407322,0.974619,NaN,6.309798,1800.19,12.830026,31.162129,1.793800954,21.2,0.769112
20/09/12,4.681256755,2.029025784,0.978694,469.65,6.304462,1795.66,12.896094,31.344758,1.801374093,21.163,0.771962
21/09/12,4.68132122,2.024099168,0.974284,471.58,6.305436,1798.98,12.830382,31.002618,1.795041577,21.09,0.769941
22/09/12,,,,NaN,,1796.75,,,,NaN,
23/09/12,,,,NaN,,1796.75,,,,NaN,
24/09/12,4.683493342,2.026556209,0.980799,472.01,6.309306,1796.75,12.908563,31.217482,1.800789718,21.115,0.774234
25/09/12,4.684967522,2.02536344,0.980281,475.52,6.3073,1799.29,12.842484,31.015311,1.793535416,21.117,0.773276
26/09/12,4.688750487,2.033320358,0.983496,471.19,6.302919,1795.69,12.919969,31.275204,1.794706111,21.164,0.778513
27/09/12,4.688752524,2.030138263,0.983222,471.88,6.303402,1799.55,12.834007,31.097561,1.789498213,21.052,0.776759
28/09/12,4.691028616,2.028770302,0.980974,470.48,6.284687,1798.08,12.845012,31.044084,1.794508894,20.98,0.773395
29/09/12,,,,NaN,,1800.52,,,,NaN,
30/09/12,,,,NaN,,1800.52,,,,NaN,
01/10/12,4.697522715,2.026714297,0.983692,473.77,6.284538,1800.52,12.877534,31.236313,1.795216277,20.666,0.776578
02/10/12,4.697525135,2.024284609,0.981671,473.08,6.324749,1797.97,12.823898,31.059551,1.79195669,20.509,0.773395
03/10/12,4.695985741,2.026348419,0.986283,472.77,6.331913,1798.86,12.860508,31.135307,1.792234966,20.489,0.774954
04/10/12,4.702494016,2.02138831,0.987028,473.41,6.338507,1800.43,12.789978,31.109567,1.805729287,20.456,0.772141
05/10/12,4.701968928,2.019535456,0.980618,472.76,6.324104,1797.68,12.755268,30.958314,1.797800338,20.459,0.769112
06/10/12,,,,NaN,,1795.4,,,,NaN,
07/10/12,,,,NaN,,1795.4,,,,NaN,
08/10/12,4.708751351,2.033338478,0.978778,472.37,6.289397,1795.4,12.838169,31.139528,1.81308844,20.546,0.771724
09/10/12,4.708484521,2.02956844,0.975218,474.47,6.289277,1795.4,12.789392,31.092411,1.813479503,20.566,0.772022
10/10/12,4.711226627,2.032663512,0.977112,474.01,6.300722,1798.32,12.850027,31.104042,1.813561952,20.43,0.775855
11/10/12,4.712494194,2.038937916,0.978867,475.02,6.276978,1799.78,12.920266,31.053956,1.811967797,20.257,0.774114
12/10/12,4.711025443,2.037625289,0.977487,472.8,6.265767,1797.68,12.871935,30.994603,1.807016191,20.019,0.77101
13/10/12,,,,NaN,,1797.68,,,,NaN,
14/10/12,,,,NaN,,1797.68,,,,NaN,
15/10/12,4.710970627,2.039858145,0.97772,NaN,6.269216,1797.68,12.819983,30.983347,1.808881351,NaN,0.770951
16/10/12,4.711022536,2.033880117,0.986509,472.95,6.264602,1797.68,12.789207,30.876131,1.807833819,19.966,0.766518
