state,date,imaief_cons,imaief_actsec,imaief_manf,imaief_minr,imaief_cons_base,imaief_actsec_base,imaief_manf_base,imaief_minr_base,naim,covid,period,time_to_treat
Nayarit,2016-01-01,119.01041666666667,82.38831615120274,123.39246119733924,109.69325153374234,76.8,116.4,90.2,81.5,0,0,73,-34
Nayarit,2016-02-01,136.06770833333334,89.94845360824742,123.28159645232817,127.85276073619632,76.8,116.4,90.2,81.5,0,0,74,-33
Nayarit,2016-03-01,145.70312500000003,100.85910652920961,125.2771618625277,150.06134969325154,76.8,116.4,90.2,81.5,0,0,75,-32
Nayarit,2016-04-01,151.82291666666669,111.08247422680412,127.38359201773837,157.17791411042944,76.8,116.4,90.2,81.5,0,0,76,-31
Nayarit,2016-05-01,178.77604166666669,130.4982817869416,134.81152993348113,191.04294478527606,76.8,116.4,90.2,81.5,0,0,77,-30
Nayarit,2016-06-01,148.69791666666669,115.63573883161511,131.7073170731707,157.3006134969325,76.8,116.4,90.2,81.5,0,0,78,-29
Nayarit,2016-07-01,147.91666666666669,106.3573883161512,105.54323725055433,168.9570552147239,76.8,116.4,90.2,81.5,0,0,79,-28
Nayarit,2016-08-01,145.57291666666669,100.94501718213058,104.21286031042128,150.30674846625766,76.8,116.4,90.2,81.5,0,0,80,-27
Nayarit,2016-09-01,132.68229166666669,89.94845360824742,95.0110864745011,132.26993865030673,76.8,116.4,90.2,81.5,0,0,81,-26
Nayarit,2016-10-01,144.27083333333331,95.446735395189,95.67627494456762,148.2208588957055,76.8,116.4,90.2,81.5,0,0,82,-25
Nayarit,2016-11-01,143.09895833333334,89.86254295532645,101.10864745011085,131.04294478527606,76.8,116.4,90.2,81.5,0,0,83,-24
Nayarit,2016-12-01,155.078125,98.53951890034364,117.73835920177385,161.840490797546,76.8,116.4,90.2,81.5,0,0,84,-23
Nayarit,2017-01-01,115.625,82.98969072164948,125.60975609756098,127.36196319018404,76.8,116.4,90.2,81.5,0,0,85,-22
Nayarit,2017-02-01,126.953125,86.340206185567,123.61419068736141,129.69325153374234,76.8,116.4,90.2,81.5,0,0,86,-21
Nayarit,2017-03-01,140.625,94.7594501718213,131.2638580931264,157.3006134969325,76.8,116.4,90.2,81.5,0,0,87,-20
Nayarit,2017-04-01,126.04166666666667,94.84536082474226,130.3769401330377,138.5276073619632,76.8,116.4,90.2,81.5,0,0,88,-19
Nayarit,2017-05-01,138.54166666666669,115.12027491408934,132.03991130820398,154.23312883435582,76.8,116.4,90.2,81.5,0,0,89,-18
Nayarit,2017-06-01,136.06770833333334,105.15463917525774,110.08869179600886,135.8282208588957,76.8,116.4,90.2,81.5,0,0,90,-17
Nayarit,2017-07-01,141.79687500000003,91.40893470790378,109.20177383592018,147.11656441717793,76.8,116.4,90.2,81.5,0,0,91,-16
Nayarit,2017-08-01,146.35416666666669,100.77319587628865,106.09756097560977,142.33128834355827,76.8,116.4,90.2,81.5,0,0,92,-15
Nayarit,2017-09-01,139.97395833333334,93.38487972508591,105.09977827050999,126.99386503067484,76.8,116.4,90.2,81.5,0,0,93,-14
Nayarit,2017-10-01,128.12500000000003,89.26116838487972,104.32372505543238,126.99386503067484,76.8,116.4,90.2,81.5,0,0,94,-13
Nayarit,2017-11-01,124.47916666666667,83.59106529209622,105.6541019955654,120,76.8,116.4,90.2,81.5,0,0,95,-12
Nayarit,2017-12-01,112.23958333333334,79.72508591065292,113.74722838137473,114.96932515337423,76.8,116.4,90.2,81.5,0,0,96,-11
Nayarit,2018-01-01,96.87500000000001,75.25773195876288,127.49445676274944,102.33128834355828,76.8,116.4,90.2,81.5,0,0,97,-10
Nayarit,2018-02-01,116.53645833333334,81.87285223367698,123.05986696230597,105.52147239263803,76.8,116.4,90.2,81.5,0,0,98,-9
Nayarit,2018-03-01,100.13020833333334,76.97594501718213,129.3791574279379,107.11656441717791,76.8,116.4,90.2,81.5,0,0,99,-8
Nayarit,2018-04-01,111.06770833333333,82.30240549828179,126.49667405764966,115.0920245398773,76.8,116.4,90.2,81.5,0,0,100,-7
Nayarit,2018-05-01,111.19791666666667,94.7594501718213,127.93791574279379,121.84049079754602,76.8,116.4,90.2,81.5,0,0,101,-6
Nayarit,2018-06-01,115.75520833333334,98.28178694158075,111.75166297117516,114.7239263803681,76.8,116.4,90.2,81.5,0,0,102,-5
Nayarit,2018-07-01,130.33854166666669,102.31958762886597,111.97339246119734,129.079754601227,76.8,116.4,90.2,81.5,0,0,103,-4
Nayarit,2018-08-01,103.77604166666667,90.12027491408935,108.42572062084257,117.54601226993864,76.8,116.4,90.2,81.5,0,0,104,-3
Nayarit,2018-09-01,107.421875,95.61855670103093,106.98447893569845,111.53374233128834,76.8,116.4,90.2,81.5,0,0,105,-2
Nayarit,2018-10-01,100,100,100,100,76.8,116.4,90.2,81.5,0,0,106,-1
Nayarit,2018-11-01,90.88541666666666,76.3745704467354,105.21064301552107,99.75460122699387,76.8,116.4,90.2,81.5,1,0,107,0
Nayarit,2018-12-01,110.67708333333334,77.83505154639174,103.54767184035477,106.38036809815952,76.8,116.4,90.2,81.5,1,0,108,1
Nayarit,2019-01-01,116.015625,83.24742268041237,125.83148558758315,103.43558282208589,76.8,116.4,90.2,81.5,1,0,109,2
Nayarit,2019-02-01,116.40625000000003,86.42611683848797,122.61640798226163,96.31901840490798,76.8,116.4,90.2,81.5,1,0,110,3
Nayarit,2019-03-01,145.18229166666669,104.63917525773195,130.9312638580931,145.27607361963192,76.8,116.4,90.2,81.5,1,0,111,4
Nayarit,2019-04-01,115.625,98.53951890034364,134.81152993348113,112.39263803680981,76.8,116.4,90.2,81.5,1,0,112,5
Nayarit,2019-05-01,103.90625,93.12714776632302,139.68957871396896,111.04294478527608,76.8,116.4,90.2,81.5,1,0,113,6
Nayarit,2019-06-01,113.93229166666667,103.00687285223367,123.17073170731707,117.0552147239264,76.8,116.4,90.2,81.5,1,0,114,7
Nayarit,2019-07-01,114.71354166666667,88.8316151202749,115.18847006651885,117.17791411042944,76.8,116.4,90.2,81.5,1,0,115,8
Nayarit,2019-08-01,123.046875,91.83848797250859,110.31042128603103,129.32515337423314,76.8,116.4,90.2,81.5,1,0,116,9
Nayarit,2019-09-01,123.4375,87.19931271477664,108.42572062084257,114.96932515337423,76.8,116.4,90.2,81.5,1,0,117,10
Nayarit,2019-10-01,114.71354166666667,81.18556701030928,104.54545454545455,127.60736196319019,76.8,116.4,90.2,81.5,1,0,118,11
Nayarit,2019-11-01,121.484375,83.59106529209622,109.09090909090908,121.34969325153375,76.8,116.4,90.2,81.5,1,0,119,12
Nayarit,2019-12-01,109.375,80.06872852233677,116.62971175166297,114.84662576687117,76.8,116.4,90.2,81.5,1,0,120,13
Nayarit,2020-01-01,114.71354166666667,84.27835051546391,131.59645232815964,113.25153374233128,76.8,116.4,90.2,81.5,1,0,121,14
Nayarit,2020-02-01,97.26562500000001,74.39862542955325,120.28824833702882,97.66871165644172,76.8,116.4,90.2,81.5,1,0,122,15
Nayarit,2020-03-01,94.40104166666667,78.09278350515464,131.8181818181818,104.66257668711656,76.8,116.4,90.2,81.5,1,1,123,16
Nayarit,2020-04-01,63.671875,69.84536082474226,122.72727272727273,95.21472392638036,76.8,116.4,90.2,81.5,1,1,124,17
Nayarit,2020-05-01,62.630208333333336,71.5635738831615,129.6008869179601,89.93865030674846,76.8,116.4,90.2,81.5,1,1,125,18
Nayarit,2020-06-01,67.31770833333334,72.33676975945016,130.04434589800442,92.14723926380367,76.8,116.4,90.2,81.5,1,1,126,19
Nayarit,2020-07-01,92.44791666666667,82.73195876288659,107.87139689578713,126.99386503067484,76.8,116.4,90.2,81.5,1,1,127,20
Nayarit,2020-08-01,109.24479166666667,91.66666666666666,104.32372505543238,134.47852760736197,76.8,116.4,90.2,81.5,1,1,128,21
Nayarit,2020-09-01,96.74479166666666,77.92096219931271,103.88026607538802,119.50920245398773,76.8,116.4,90.2,81.5,1,1,129,22
Nayarit,2020-10-01,98.17708333333334,77.92096219931271,105.43237250554323,134.84662576687117,76.8,116.4,90.2,81.5,1,1,130,23
Nayarit,2020-11-01,101.04166666666667,76.97594501718213,102.77161862527717,131.2883435582822,76.8,116.4,90.2,81.5,1,1,131,24
Nayarit,2020-12-01,95.18229166666666,75.94501718213058,118.18181818181816,129.93865030674846,76.8,116.4,90.2,81.5,1,1,132,25
Nayarit,2021-01-01,114.45312500000003,84.62199312714776,128.93569844789357,142.57668711656441,76.8,116.4,90.2,81.5,1,1,133,26
Nayarit,2021-02-01,113.80208333333334,84.106529209622,121.84035476718404,130.1840490797546,76.8,116.4,90.2,81.5,1,1,134,27
Nayarit,2021-03-01,143.88020833333334,98.28178694158075,128.0487804878049,182.6993865030675,76.8,116.4,90.2,81.5,1,1,135,28
Nayarit,2021-04-01,119.40104166666667,92.09621993127148,125.49889135254988,142.94478527607362,76.8,116.4,90.2,81.5,1,1,136,29
Nayarit,2021-05-01,127.60416666666667,102.14776632302404,133.37028824833703,165.76687116564418,76.8,116.4,90.2,81.5,1,1,137,30
Nayarit,2021-06-01,114.71354166666667,89.34707903780068,114.30155210643014,152.0245398773006,76.8,116.4,90.2,81.5,1,1,138,31
Nayarit,2021-07-01,118.35937500000003,90.03436426116838,113.52549889135256,149.079754601227,76.8,116.4,90.2,81.5,1,1,139,32
Nayarit,2021-08-01,123.17708333333333,113.1443298969072,109.75609756097559,141.4723926380368,76.8,116.4,90.2,81.5,1,1,140,33
Nayarit,2021-09-01,110.02604166666667,114.43298969072164,111.75166297117516,124.04907975460122,76.8,116.4,90.2,81.5,1,1,141,34
Nayarit,2021-10-01,102.21354166666667,116.32302405498282,105.54323725055433,132.63803680981593,76.8,116.4,90.2,81.5,1,1,142,35
Nayarit,2021-11-01,100.78125000000003,80.84192439862542,103.54767184035477,126.0122699386503,76.8,116.4,90.2,81.5,1,1,143,36
Nayarit,2021-12-01,95.31250000000001,74.99999999999999,114.079822616408,121.47239263803682,76.8,116.4,90.2,81.5,1,1,144,37
Nuevo León,2010-01-01,99.65217391304347,76.36068237205524,67.05607476635514,121.95945945945945,115,123.1,128.4,88.8,0,0,1,-106
Nuevo León,2010-02-01,75.47826086956522,69.94313566206336,67.3676012461059,112.16216216216215,115,123.1,128.4,88.8,0,0,2,-105
Nuevo León,2010-03-01,79.21739130434781,80.34118602761983,80.60747663551402,128.04054054054055,115,123.1,128.4,88.8,0,0,3,-104
Nuevo León,2010-04-01,84.95652173913044,76.8480909829407,72.81931464174455,124.8873873873874,115,123.1,128.4,88.8,0,0,4,-103
Nuevo León,2010-05-01,71.82608695652173,75.2233956133225,74.61059190031152,126.46396396396395,115,123.1,128.4,88.8,0,0,5,-102
Nuevo León,2010-06-01,71.1304347826087,76.19821283509343,76.16822429906541,122.2972972972973,115,123.1,128.4,88.8,0,0,6,-101
Nuevo León,2010-07-01,85.65217391304348,77.74167343623071,72.66355140186916,127.81531531531532,115,123.1,128.4,88.8,0,0,7,-100
Nuevo León,2010-08-01,82.26086956521739,81.47847278635257,79.82866043613707,127.70270270270272,115,123.1,128.4,88.8,0,0,8,-99
Nuevo León,2010-09-01,83.3913043478261,80.66612510154346,78.50467289719626,123.53603603603605,115,123.1,128.4,88.8,0,0,9,-98
Nuevo León,2010-10-01,88.69565217391305,83.5093419983753,80.45171339563862,128.2657657657658,115,123.1,128.4,88.8,0,0,10,-97
Nuevo León,2010-11-01,83.73913043478261,81.39723801787166,79.98442367601245,122.74774774774775,115,123.1,128.4,88.8,0,0,11,-96
Nuevo León,2010-12-01,83.3913043478261,80.42242079610074,78.42679127725857,125,115,123.1,128.4,88.8,0,0,12,-95
Nuevo León,2011-01-01,83.91304347826087,75.71080422420796,71.41744548286604,119.81981981981984,115,123.1,128.4,88.8,0,0,13,-94
Nuevo León,2011-02-01,76.78260869565217,73.19252640129974,70.95015576323986,108.10810810810811,115,123.1,128.4,88.8,0,0,14,-93
Nuevo León,2011-03-01,73.30434782608695,78.06661251015434,78.03738317757009,118.35585585585586,115,123.1,128.4,88.8,0,0,15,-92
Nuevo León,2011-04-01,80.69565217391305,76.92932575142162,73.75389408099689,117.45495495495494,115,123.1,128.4,88.8,0,0,16,-91
Nuevo León,2011-05-01,80.6086956521739,77.82290820471161,74.9221183800623,121.39639639639638,115,123.1,128.4,88.8,0,0,17,-90
Nuevo León,2011-06-01,78.8695652173913,79.44760357432982,77.88161993769471,118.01801801801801,115,123.1,128.4,88.8,0,0,18,-89
Nuevo León,2011-07-01,94.8695652173913,82.85946385052803,76.71339563862928,119.81981981981984,115,123.1,128.4,88.8,0,0,19,-88
Nuevo León,2011-08-01,86.86956521739131,83.02193338748985,79.51713395638629,126.46396396396395,115,123.1,128.4,88.8,0,0,20,-87
Nuevo León,2011-09-01,79.21739130434781,80.66612510154346,79.2056074766355,119.7072072072072,115,123.1,128.4,88.8,0,0,21,-86
Nuevo León,2011-10-01,89.73913043478261,84.97156783103168,81.69781931464175,129.84234234234236,115,123.1,128.4,88.8,0,0,22,-85
Nuevo León,2011-11-01,104.17391304347825,86.43379366368806,78.89408099688472,128.94144144144144,115,123.1,128.4,88.8,0,0,23,-84
Nuevo León,2011-12-01,96.43478260869566,82.12835093419983,75.85669781931465,124.77477477477477,115,123.1,128.4,88.8,0,0,24,-83
Nuevo León,2012-01-01,86.08695652173914,80.74735987002438,77.72585669781931,122.2972972972973,115,123.1,128.4,88.8,0,0,25,-82
Nuevo León,2012-02-01,87.56521739130434,78.79772542648253,74.68847352024922,116.32882882882882,115,123.1,128.4,88.8,0,0,26,-81
Nuevo León,2012-03-01,77.65217391304347,81.64094232331438,81.54205607476635,123.64864864864865,115,123.1,128.4,88.8,0,0,27,-80
Nuevo León,2012-04-01,79.82608695652173,79.77254264825346,78.58255451713396,112.72522522522522,115,123.1,128.4,88.8,0,0,28,-79
Nuevo León,2012-05-01,81.04347826086958,82.6157595450853,81.46417445482865,121.84684684684686,115,123.1,128.4,88.8,0,0,29,-78
Nuevo León,2012-06-01,77.56521739130436,82.12835093419983,81.85358255451712,122.18468468468468,115,123.1,128.4,88.8,0,0,30,-77
Nuevo León,2012-07-01,97.04347826086956,86.51502843216898,80.60747663551402,130.40540540540542,115,123.1,128.4,88.8,0,0,31,-76
Nuevo León,2012-08-01,85.30434782608695,83.18440292445167,80.29595015576322,126.91441441441442,115,123.1,128.4,88.8,0,0,32,-75
Nuevo León,2012-09-01,86.86956521739131,81.39723801787166,77.49221183800623,112.16216216216215,115,123.1,128.4,88.8,0,0,33,-74
Nuevo León,2012-10-01,87.91304347826086,85.21527213647443,82.71028037383178,105.51801801801804,115,123.1,128.4,88.8,0,0,34,-73
Nuevo León,2012-11-01,96.69565217391305,84.07798537774168,77.88161993769471,125.22522522522523,115,123.1,128.4,88.8,0,0,35,-72
Nuevo León,2012-12-01,82.17391304347827,77.01056051990251,73.5202492211838,118.35585585585586,115,123.1,128.4,88.8,0,0,36,-71
Nuevo León,2013-01-01,85.56521739130434,79.93501218521529,76.09034267912772,126.46396396396395,115,123.1,128.4,88.8,0,0,37,-70
Nuevo León,2013-02-01,97.04347826086956,79.61007311129164,71.65109034267913,123.64864864864865,115,123.1,128.4,88.8,0,0,38,-69
Nuevo León,2013-03-01,85.82608695652173,79.93501218521529,76.16822429906541,123.08558558558558,115,123.1,128.4,88.8,0,0,39,-68
Nuevo León,2013-04-01,92.26086956521739,83.75304630381804,79.51713395638629,120.04504504504506,115,123.1,128.4,88.8,0,0,40,-67
Nuevo León,2013-05-01,92.34782608695652,83.67181153533713,79.04984423676012,117.11711711711712,115,123.1,128.4,88.8,0,0,41,-66
Nuevo León,2013-06-01,83.13043478260869,80.66612510154346,78.19314641744548,111.37387387387388,115,123.1,128.4,88.8,0,0,42,-65
Nuevo León,2013-07-01,87.21739130434783,82.85946385052803,79.67289719626167,111.03603603603602,115,123.1,128.4,88.8,0,0,43,-64
Nuevo León,2013-08-01,82.5217391304348,81.23476848090984,79.12772585669781,108.10810810810811,115,123.1,128.4,88.8,0,0,44,-63
Nuevo León,2013-09-01,81.82608695652173,79.36636880584891,77.41433021806854,101.01351351351353,115,123.1,128.4,88.8,0,0,45,-62
Nuevo León,2013-10-01,87.30434782608695,85.9463850528026,84.81308411214953,106.30630630630631,115,123.1,128.4,88.8,0,0,46,-61
Nuevo León,2013-11-01,85.3913043478261,80.90982940698619,78.66043613707164,101.01351351351353,115,123.1,128.4,88.8,0,0,47,-60
Nuevo León,2013-12-01,82.95652173913044,77.01056051990251,74.06542056074765,102.25225225225225,115,123.1,128.4,88.8,0,0,48,-59
Nuevo León,2014-01-01,82.86956521739131,78.96019496344437,76.79127725856696,102.59009009009009,115,123.1,128.4,88.8,0,0,49,-58
Nuevo León,2014-02-01,95.04347826086956,80.58489033306256,74.68847352024922,100.9009009009009,115,123.1,128.4,88.8,0,0,50,-57
Nuevo León,2014-03-01,84.08695652173913,82.29082047116167,80.29595015576322,110.24774774774775,115,123.1,128.4,88.8,0,0,51,-56
Nuevo León,2014-04-01,93.13043478260869,83.4281072298944,78.97196261682244,104.84234234234233,115,123.1,128.4,88.8,0,0,52,-55
Nuevo León,2014-05-01,93.47826086956522,85.29650690495532,80.8411214953271,115.2027027027027,115,123.1,128.4,88.8,0,0,53,-54
Nuevo León,2014-06-01,89.21739130434783,83.4281072298944,79.90654205607476,110.13513513513513,115,123.1,128.4,88.8,0,0,54,-53
Nuevo León,2014-07-01,90.17391304347827,85.37774167343622,82.08722741433021,116.55405405405406,115,123.1,128.4,88.8,0,0,55,-52
Nuevo León,2014-08-01,89.30434782608697,84.15922014622258,80.14018691588785,120.3828828828829,115,123.1,128.4,88.8,0,0,56,-51
Nuevo León,2014-09-01,89.91304347826087,83.59057676685623,79.51713395638629,115.2027027027027,115,123.1,128.4,88.8,0,0,57,-50
Nuevo León,2014-10-01,98.60869565217392,90.00812347684808,85.43613707165109,120.94594594594597,115,123.1,128.4,88.8,0,0,58,-49
Nuevo León,2014-11-01,97.73913043478262,84.48415922014622,78.27102803738318,119.03153153153154,115,123.1,128.4,88.8,0,0,59,-48
Nuevo León,2014-12-01,91.21739130434783,80.90982940698619,76.24610591900311,121.28378378378379,115,123.1,128.4,88.8,0,0,60,-47
Nuevo León,2015-01-01,95.30434782608695,83.5093419983753,78.73831775700934,117.00450450450452,115,123.1,128.4,88.8,0,0,61,-46
Nuevo León,2015-02-01,98.43478260869566,83.75304630381804,77.72585669781931,114.86486486486487,115,123.1,128.4,88.8,0,0,62,-45
Nuevo León,2015-03-01,96.95652173913044,88.3834281072299,84.11214953271028,123.87387387387388,115,123.1,128.4,88.8,0,0,63,-44
Nuevo León,2015-04-01,106.6086956521739,89.35824532900082,82.00934579439252,121.05855855855856,115,123.1,128.4,88.8,0,0,64,-43
Nuevo León,2015-05-01,106.26086956521739,89.60194963444354,82.16510903426791,123.53603603603605,115,123.1,128.4,88.8,0,0,65,-42
Nuevo León,2015-06-01,102.52173913043478,89.68318440292447,83.56697819314641,117.7927927927928,115,123.1,128.4,88.8,0,0,66,-41
Nuevo León,2015-07-01,112.3478260869565,92.68887083671812,83.95638629283488,119.25675675675677,115,123.1,128.4,88.8,0,0,67,-40
Nuevo León,2015-08-01,107.04347826086955,89.92688870836719,81.61993769470405,119.14414414414414,115,123.1,128.4,88.8,0,0,68,-39
Nuevo León,2015-09-01,114.43478260869564,94.55727051177905,85.43613707165109,118.58108108108108,115,123.1,128.4,88.8,0,0,69,-38
Nuevo León,2015-10-01,104.8695652173913,94.63850528025995,88.94080996884735,120.04504504504506,115,123.1,128.4,88.8,0,0,70,-37
Nuevo León,2015-11-01,112.17391304347825,91.22664500406174,81.85358255451712,119.36936936936937,115,123.1,128.4,88.8,0,0,71,-36
Nuevo León,2015-12-01,105.47826086956522,87.32737611697807,78.66043613707164,117.5675675675676,115,123.1,128.4,88.8,0,0,72,-35
Nuevo León,2016-01-01,100.78260869565219,86.67749796913078,80.21806853582554,111.03603603603602,115,123.1,128.4,88.8,0,0,73,-34
Nuevo León,2016-02-01,109.13043478260869,89.43948009748172,80.8411214953271,112.61261261261262,115,123.1,128.4,88.8,0,0,74,-33
Nuevo León,2016-03-01,90.95652173913042,86.35255889520715,83.25545171339563,109.68468468468468,115,123.1,128.4,88.8,0,0,75,-32
Nuevo León,2016-04-01,98.43478260869566,89.19577579203899,84.42367601246106,111.93693693693693,115,123.1,128.4,88.8,0,0,76,-31
Nuevo León,2016-05-01,92.69565217391303,86.67749796913078,83.17757009345794,109.34684684684683,115,123.1,128.4,88.8,0,0,77,-30
Nuevo León,2016-06-01,99.04347826086956,90.57676685621446,86.13707165109034,108.55855855855856,115,123.1,128.4,88.8,0,0,78,-29
Nuevo León,2016-07-01,99.04347826086956,87.73354995938261,82.2429906542056,112.16216216216215,115,123.1,128.4,88.8,0,0,79,-28
Nuevo León,2016-08-01,87.21739130434783,87.40861088545897,86.91588785046727,99.77477477477478,115,123.1,128.4,88.8,0,0,80,-27
Nuevo León,2016-09-01,88.26086956521739,86.92120227457352,85.82554517133956,97.07207207207207,115,123.1,128.4,88.8,0,0,81,-26
Nuevo León,2016-10-01,94.2608695652174,90.73923639317628,88.86292834890965,105.40540540540539,115,123.1,128.4,88.8,0,0,82,-25
Nuevo León,2016-11-01,105.1304347826087,91.38911454102356,86.05919003115264,99.43693693693693,115,123.1,128.4,88.8,0,0,83,-24
Nuevo León,2016-12-01,95.21739130434783,85.9463850528026,82.16510903426791,103.71621621621621,115,123.1,128.4,88.8,0,0,84,-23
Nuevo León,2017-01-01,96.26086956521739,89.27701056051991,86.8380062305296,106.30630630630631,115,123.1,128.4,88.8,0,0,85,-22
Nuevo León,2017-02-01,97.1304347826087,87.5710804224208,84.34579439252336,100.7882882882883,115,123.1,128.4,88.8,0,0,86,-21
Nuevo León,2017-03-01,101.82608695652173,95.45085296506906,93.38006230529595,110.92342342342343,115,123.1,128.4,88.8,0,0,87,-20
Nuevo León,2017-04-01,84.34782608695653,85.62144597887897,86.44859813084112,99.66216216216216,115,123.1,128.4,88.8,0,0,88,-19
Nuevo León,2017-05-01,95.47826086956522,92.77010560519902,91.90031152647975,107.09459459459458,115,123.1,128.4,88.8,0,0,89,-18
Nuevo León,2017-06-01,89.47826086956522,90.33306255077174,90.65420560747664,99.09909909909909,115,123.1,128.4,88.8,0,0,90,-17
Nuevo León,2017-07-01,92,90.8204711616572,90.03115264797506,103.04054054054055,115,123.1,128.4,88.8,0,0,91,-16
Nuevo León,2017-08-01,92.43478260869566,92.93257514216086,93.06853582554517,99.2117117117117,115,123.1,128.4,88.8,0,0,92,-15
Nuevo León,2017-09-01,99.65217391304347,92.5264012997563,89.48598130841121,96.95945945945945,115,123.1,128.4,88.8,0,0,93,-14
Nuevo León,2017-10-01,94.8695652173913,93.82615759545085,93.69158878504672,101.12612612612612,115,123.1,128.4,88.8,0,0,94,-13
Nuevo León,2017-11-01,94.17391304347827,90.49553208773355,88.62928348909657,98.64864864864865,115,123.1,128.4,88.8,0,0,95,-12
Nuevo León,2017-12-01,104.95652173913044,87.00243704305443,79.75077881619937,103.94144144144144,115,123.1,128.4,88.8,0,0,96,-11
Nuevo León,2018-01-01,101.39130434782608,90.9017059301381,86.37071651090342,102.02702702702702,115,123.1,128.4,88.8,0,0,97,-10
Nuevo León,2018-02-01,104.43478260869566,90.9017059301381,85.66978193146417,97.97297297297297,115,123.1,128.4,88.8,0,0,98,-9
Nuevo León,2018-03-01,97.56521739130434,93.3387489845654,91.97819314641744,107.43243243243244,115,123.1,128.4,88.8,0,0,99,-8
Nuevo León,2018-04-01,94.8695652173913,93.74492282696995,93.14641744548285,102.81531531531532,115,123.1,128.4,88.8,0,0,100,-7
Nuevo León,2018-05-01,95.47826086956522,95.36961819658815,95.32710280373831,111.48648648648648,115,123.1,128.4,88.8,0,0,101,-6
Nuevo León,2018-06-01,93.30434782608695,94.55727051177905,94.93769470404985,98.42342342342343,115,123.1,128.4,88.8,0,0,102,-5
Nuevo León,2018-07-01,98.78260869565217,94.80097481722177,92.99065420560748,100.7882882882883,115,123.1,128.4,88.8,0,0,103,-4
Nuevo León,2018-08-01,91.30434782608695,98.21283509342,100.85669781931463,98.3108108108108,115,123.1,128.4,88.8,0,0,104,-3
Nuevo León,2018-09-01,101.30434782608695,97.40048740861089,95.79439252336448,97.52252252252251,115,123.1,128.4,88.8,0,0,105,-2
Nuevo León,2018-10-01,100,100,100,100,115,123.1,128.4,88.8,0,0,106,-1
Nuevo León,2018-11-01,90.26086956521739,94.63850528025995,95.79439252336448,97.97297297297297,115,123.1,128.4,88.8,1,0,107,0
Nuevo León,2018-12-01,100.43478260869566,89.43948009748172,85.35825545171338,100.56306306306307,115,123.1,128.4,88.8,1,0,108,1
Nuevo León,2019-01-01,104.8695652173913,98.05036555645817,95.24922118380061,106.53153153153153,115,123.1,128.4,88.8,1,0,109,2
Nuevo León,2019-02-01,102.43478260869566,94.88220958570268,92.83489096573209,89.75225225225226,115,123.1,128.4,88.8,1,0,110,3
Nuevo León,2019-03-01,98.86956521739131,97.4817221770918,97.58566978193146,98.1981981981982,115,123.1,128.4,88.8,1,0,111,4
Nuevo León,2019-04-01,102.8695652173913,96.6693744922827,94.70404984423675,97.40990990990991,115,123.1,128.4,88.8,1,0,112,5
Nuevo León,2019-05-01,90.78260869565217,97.4817221770918,99.84423676012459,96.73423423423424,115,123.1,128.4,88.8,1,0,113,6
Nuevo León,2019-06-01,95.21739130434783,96.91307879772543,97.11838006230529,95.3828828828829,115,123.1,128.4,88.8,1,0,114,7
Nuevo León,2019-07-01,93.73913043478261,97.64419171405362,98.75389408099687,96.39639639639638,115,123.1,128.4,88.8,1,0,115,8
Nuevo León,2019-08-01,97.65217391304347,99.10641754671,98.98753894080996,102.36486486486487,115,123.1,128.4,88.8,1,0,116,9
Nuevo León,2019-09-01,105.04347826086958,99.26888708367181,96.02803738317756,97.07207207207207,115,123.1,128.4,88.8,1,0,117,10
Nuevo León,2019-10-01,89.30434782608697,96.75060926076361,98.05295950155764,102.02702702702702,115,123.1,128.4,88.8,1,0,118,11
Nuevo León,2019-11-01,87.91304347826086,90.17059301380992,90.65420560747664,96.28378378378379,115,123.1,128.4,88.8,1,0,119,12
Nuevo León,2019-12-01,91.65217391304348,86.67749796913078,84.57943925233644,98.42342342342343,115,123.1,128.4,88.8,1,0,120,13
Nuevo León,2020-01-01,86.69565217391305,90.9017059301381,92.91277258566979,96.05855855855856,115,123.1,128.4,88.8,1,0,121,14
Nuevo León,2020-02-01,92.6086956521739,90.08935824532901,90.10903426791276,99.2117117117117,115,123.1,128.4,88.8,1,0,122,15
Nuevo León,2020-03-01,94.95652173913044,94.06986190089359,95.17133956386292,96.39639639639638,115,123.1,128.4,88.8,1,1,123,16
Nuevo León,2020-04-01,45.04347826086956,55.15840779853778,57.78816199376947,70.83333333333334,115,123.1,128.4,88.8,1,1,124,17
Nuevo León,2020-05-01,60.86956521739131,59.78878960194963,58.177570093457945,84.90990990990991,115,123.1,128.4,88.8,1,1,125,18
Nuevo León,2020-06-01,86.95652173913044,83.5093419983753,81.46417445482865,103.60360360360362,115,123.1,128.4,88.8,1,1,126,19
Nuevo León,2020-07-01,79.30434782608697,83.99675060926077,83.95638629283488,119.36936936936937,115,123.1,128.4,88.8,1,1,127,20
Nuevo León,2020-08-01,94,93.66368805848904,92.44548286604362,112.38738738738738,115,123.1,128.4,88.8,1,1,128,21
Nuevo León,2020-09-01,97.30434782608695,96.91307879772543,96.26168224299064,119.48198198198199,115,123.1,128.4,88.8,1,1,129,22
Nuevo León,2020-10-01,83.13043478260869,95.36961819658815,99.7663551401869,117.68018018018019,115,123.1,128.4,88.8,1,1,130,23
Nuevo León,2020-11-01,88.86956521739131,90.8204711616572,91.27725856697819,120.94594594594597,115,123.1,128.4,88.8,1,1,131,24
