unit,year,quarter,quarter_date,year_quarter,value,act,trend
Región Centro-Norte,2019,3,2019-09-30,2019 Q3,90.59834789114285,71_s_energia,86.62854434922477
Región Centro-Norte,2019,4,2019-12-31,2019 Q4,82.99878495669834,71_s_energia,85.26242435699254
Región Centro-Norte,2020,1,2020-03-31,2020 Q1,80.6898942750069,71_s_energia,83.56595226407921
Región Centro-Norte,2020,2,2020-06-30,2020 Q2,80.4037278246211,71_s_energia,83.03871721499554
Región Centro-Norte,2020,3,2020-09-30,2020 Q3,89.74445610883821,71_s_energia,80.14811765270281
Región Centro-Norte,2020,4,2020-12-31,2020 Q4,79.63479634633354,71_s_energia,75.76315099311537
Región Centro-Norte,2021,1,2021-03-31,2021 Q1,60.92908638702986,71_s_energia,70.97593179977092
Región Centro-Norte,2021,2,2021-06-30,2021 Q2,65.08480243589868,71_s_energia,65.81714664692066
Región Centro-Norte,2021,3,2021-09-30,2021 Q3,66.765627950805,71_s_energia,62.82896960819146
Región Centro-Norte,2021,4,2021-12-31,2021 Q4,61.343343281564714,71_s_energia,62.37059307715475
Región Centro-Norte,2022,1,2022-03-31,2022 Q1,55.31512314196498,71_s_energia,62.5227662018072
Región Centro-Norte,2022,2,2022-06-30,2022 Q2,67.03175343266999,71_s_energia,62.65287190541415
Región Centro-Norte,2022,3,2022-09-30,2022 Q3,66.03606195125327,71_s_energia,63.53373178835954
Región Centro-Norte,2022,4,2022-12-31,2022 Q4,63.11375490997203,71_s_energia,64.40695250838253
Región Centro-Norte,2023,1,2023-03-31,2023 Q1,60.591590577120705,71_s_energia,65.19109724979009
Región Centro-Norte,2023,2,2023-06-30,2023 Q2,68.74105175769824,71_s_energia,66.1878022465279
Región Centro-Norte,2023,3,2023-09-30,2023 Q3,70.59992155748554,71_s_energia,NA
Región Centro-Norte,2023,4,2023-12-31,2023 Q4,66.52353527764214,71_s_energia,NA
Región Centro-Norte,2003,1,2003-03-31,2003 Q1,63.66895342304787,72_s_construccion,NA
Región Centro-Norte,2003,2,2003-06-30,2003 Q2,62.60026372864977,72_s_construccion,NA
Región Centro-Norte,2003,3,2003-09-30,2003 Q3,75.0393587356791,72_s_construccion,69.87001122307544
Región Centro-Norte,2003,4,2003-12-31,2003 Q4,71.68018982147582,72_s_construccion,72.81965188519582
Región Centro-Norte,2004,1,2004-03-31,2004 Q1,76.6515117899462,72_s_construccion,74.23582253970608
Región Centro-Norte,2004,2,2004-06-30,2004 Q2,73.21483065871453,72_s_construccion,74.62029302230147
Región Centro-Norte,2004,3,2004-09-30,2004 Q3,75.75415704169637,72_s_construccion,74.1673631092323
Región Centro-Norte,2004,4,2004-12-31,2004 Q4,74.04115537622175,72_s_construccion,73.18031290106795
Región Centro-Norte,2005,1,2005-03-31,2005 Q1,70.66710693064692,72_s_construccion,72.10581812184832
Región Centro-Norte,2005,2,2005-06-30,2005 Q2,71.30283385269895,72_s_construccion,72.0739550418833
Región Centro-Norte,2005,3,2005-09-30,2005 Q3,69.0701956139549,72_s_construccion,73.62390522457781
Región Centro-Norte,2005,4,2005-12-31,2005 Q4,80.47021216424308,72_s_construccion,74.84018084259048
Región Centro-Norte,2006,1,2006-03-31,2006 Q1,76.63765160418167,72_s_construccion,76.59520176780403
Región Centro-Norte,2006,2,2006-06-30,2006 Q2,75.06249412326557,72_s_construccion,78.03462823414328
Región Centro-Norte,2006,3,2006-09-30,2006 Q3,79.35070274509674,72_s_construccion,78.76595644511713
Región Centro-Norte,2006,4,2006-12-31,2006 Q4,81.70511676381518,72_s_construccion,79.29372052751984
Región Centro-Norte,2007,1,2007-03-31,2007 Q1,81.25337269240039,72_s_construccion,79.07763456139105
Región Centro-Norte,2007,2,2007-06-30,2007 Q2,74.66888569426861,72_s_construccion,79.6643458773857
Región Centro-Norte,2007,3,2007-09-30,2007 Q3,78.01562344506333,72_s_construccion,80.69316300559818
Región Centro-Norte,2007,4,2007-12-31,2007 Q4,87.73388659180571,72_s_construccion,83.03501427639016
Región Centro-Norte,2008,1,2008-03-31,2008 Q1,83.45513989010969,72_s_construccion,86.7404152446409
Región Centro-Norte,2008,2,2008-06-30,2008 Q2,91.2019286628952,72_s_construccion,89.07793058583617
Región Centro-Norte,2008,3,2008-09-30,2008 Q3,91.12578822244267,72_s_construccion,89.63841460569944
Región Centro-Norte,2008,4,2008-12-31,2008 Q4,93.32384454398863,72_s_construccion,88.65698044210623
Región Centro-Norte,2009,1,2009-03-31,2009 Q1,82.3490540968329,72_s_construccion,87.37849119496323
Región Centro-Norte,2009,2,2009-06-30,2009 Q2,84.45654114742628,72_s_construccion,85.61471420696921
Región Centro-Norte,2009,3,2009-09-30,2009 Q3,87.64326176076749,72_s_construccion,84.39048057497126
Región Centro-Norte,2009,4,2009-12-31,2009 Q4,82.69615510171167,72_s_construccion,83.96901909628377
Región Centro-Norte,2010,1,2010-03-31,2010 Q1,83.1828744831264,72_s_construccion,82.40540520604061
Región Centro-Norte,2010,2,2010-06-30,2010 Q2,80.2510289316328,72_s_construccion,81.14509008975011
Región Centro-Norte,2010,3,2010-09-30,2010 Q3,79.33986285461572,72_s_construccion,81.12775326542236
Región Centro-Norte,2010,4,2010-12-31,2010 Q4,80.91703307753941,72_s_construccion,82.4992489749415
Región Centro-Norte,2011,1,2011-03-31,2011 Q1,84.8233019126766,72_s_construccion,85.24172541897507
Región Centro-Norte,2011,2,2011-06-30,2011 Q2,89.58256717823565,72_s_construccion,88.75715550451602
Región Centro-Norte,2011,3,2011-09-30,2011 Q3,91.94813616028149,72_s_construccion,90.50722621988989
Región Centro-Norte,2011,4,2011-12-31,2011 Q4,96.43220045620133,72_s_construccion,90.18714401360619
Región Centro-Norte,2012,1,2012-03-31,2012 Q1,83.30870025700557,72_s_construccion,90.2044811908676
Región Centro-Norte,2012,2,2012-06-30,2012 Q2,88.53651118363707,72_s_construccion,90.37426176341373
Región Centro-Norte,2012,3,2012-09-30,2012 Q3,93.13288957297131,72_s_construccion,91.02097488056876
Región Centro-Norte,2012,4,2012-12-31,2012 Q4,96.60569162388055,72_s_construccion,91.70490441074593
Región Centro-Norte,2013,1,2013-03-31,2013 Q1,88.30891402656658,72_s_construccion,92.18898393262944
Región Centro-Norte,2013,2,2013-06-30,2013 Q2,89.00773365549345,72_s_construccion,93.36133395631717
Región Centro-Norte,2013,3,2013-09-30,2013 Q3,96.53430327618308,72_s_construccion,94.24491762635398
Región Centro-Norte,2013,4,2013-12-31,2013 Q4,102.58307811017056,72_s_construccion,95.04244226612089
Región Centro-Norte,2014,1,2014-03-31,2014 Q1,89.40019690057099,72_s_construccion,95.02228375124294
Región Centro-Norte,2014,2,2014-06-30,2014 Q2,94.29664789962439,72_s_construccion,94.1765592288117
Región Centro-Norte,2014,3,2014-09-30,2014 Q3,91.08412091302846,72_s_construccion,93.97569540251257
Región Centro-Norte,2014,4,2014-12-31,2014 Q4,101.26746429387532,72_s_construccion,93.97788080666955
Región Centro-Norte,2015,1,2015-03-31,2015 Q1,89.10890010647313,72_s_construccion,95.30994921704549
Región Centro-Norte,2015,2,2015-06-30,2015 Q2,94.6054279269781,72_s_construccion,96.87978528915164
Región Centro-Norte,2015,3,2015-09-30,2015 Q3,101.43188816868245,72_s_construccion,98.02912815388477
Región Centro-Norte,2015,4,2015-12-31,2015 Q4,103.47838561507041,72_s_construccion,99.63827988522378
Región Centro-Norte,2016,1,2016-03-31,2016 Q1,96.09272170314311,72_s_construccion,100.1184950226814
Región Centro-Norte,2016,2,2016-06-30,2016 Q2,100.49482018102016,72_s_construccion,100.50538458430216
Región Centro-Norte,2016,3,2016-09-30,2016 Q3,99.38421701430138,72_s_construccion,102.64886014534883
Región Centro-Norte,2016,4,2016-12-31,2016 Q4,108.62117326241763,72_s_construccion,104.92798462049927
Región Centro-Norte,2017,1,2017-03-31,2017 Q1,108.09773854416935,72_s_construccion,106.91562820852059
Región Centro-Norte,2017,2,2017-06-30,2017 Q2,106.72279914119733,72_s_construccion,108.04473116641046
Región Centro-Norte,2017,3,2017-09-30,2017 Q3,109.05738675829468,72_s_construccion,106.57942136603502
Región Centro-Norte,2017,4,2017-12-31,2017 Q4,107.98082718154333,72_s_construccion,104.0433546263699
Región Centro-Norte,2018,1,2018-03-31,2018 Q1,97.01560622203998,72_s_construccion,101.76038108218417
Región Centro-Norte,2018,2,2018-06-30,2018 Q2,97.51639754600596,72_s_construccion,100.14150740843623
Región Centro-Norte,2018,3,2018-09-30,2018 Q3,100,72_s_construccion,99.80338764707547
Región Centro-Norte,2018,4,2018-12-31,2018 Q4,104.0872245498546,72_s_construccion,99.76078813251382
Región Centro-Norte,2019,1,2019-03-31,2019 Q1,98.20425076284262,72_s_construccion,98.78885965269927
Región Centro-Norte,2019,2,2019-06-30,2019 Q2,95.98695688871024,72_s_construccion,96.56328341755491
Región Centro-Norte,2019,3,2019-09-30,2019 Q3,93.75401281877932,72_s_construccion,93.18128538426198
Región Centro-Norte,2019,4,2019-12-31,2019 Q4,92.52860184992038,72_s_construccion,87.27879563042684
Región Centro-Norte,2020,1,2020-03-31,2020 Q1,82.70688919643324,72_s_construccion,81.37249152192224
Región Centro-Norte,2020,2,2020-06-30,2020 Q2,64.26440042443869,72_s_construccion,78.60629850791732
Región Centro-Norte,2020,3,2020-09-30,2020 Q3,78.226136415014,72_s_construccion,77.65566126236199
Región Centro-Norte,2020,4,2020-12-31,2020 Q4,85.9269341416463,72_s_construccion,79.6032870838506
Región Centro-Norte,2021,1,2021-03-31,2021 Q1,81.70345894026471,72_s_construccion,81.9807135524851
Región Centro-Norte,2021,2,2021-06-30,2021 Q2,80.84883725251618,72_s_construccion,81.80387910410583
Región Centro-Norte,2021,3,2021-09-30,2021 Q3,80.66111133601237,72_s_construccion,80.71613734437508
Región Centro-Norte,2021,4,2021-12-31,2021 Q4,82.07728363361385,72_s_construccion,79.79194658225639
Región Centro-Norte,2022,1,2022-03-31,2022 Q1,76.85117537045126,72_s_construccion,78.81357663595415
Región Centro-Norte,2022,2,2022-06-30,2022 Q2,78.30759472537999,72_s_construccion,77.61424828290822
Región Centro-Norte,2022,3,2022-09-30,2022 Q3,75.37539429273063,72_s_construccion,76.93422207442468
Región Centro-Norte,2022,4,2022-12-31,2022 Q4,77.7683738525281,72_s_construccion,77.47286339783388
Región Centro-Norte,2023,1,2023-03-31,2023 Q1,75.71987548366867,72_s_construccion,79.28095319812006
Región Centro-Norte,2023,2,2023-06-30,2023 Q2,83.74802519943626,72_s_construccion,81.37715511176626
Región Centro-Norte,2023,3,2023-09-30,2023 Q3,84.3996822209638,72_s_construccion,NA
Región Centro-Norte,2023,4,2023-12-31,2023 Q4,85.51370123346457,72_s_construccion,NA
Región Centro-Norte,2003,1,2003-03-31,2003 Q1,58.66928964793402,73_s_manufact,NA
Región Centro-Norte,2003,2,2003-06-30,2003 Q2,59.07408800922902,73_s_manufact,NA
Región Centro-Norte,2003,3,2003-09-30,2003 Q3,60.613357740610496,73_s_manufact,59.50333478857366
Región Centro-Norte,2003,4,2003-12-31,2003 Q4,59.45487533603813,73_s_manufact,59.825420488610234
Región Centro-Norte,2004,1,2004-03-31,2004 Q1,59.072746488899966,73_s_manufact,60.478598077396796
Región Centro-Norte,2004,2,2004-06-30,2004 Q2,61.24731676855569,73_s_manufact,61.355813244074945
Región Centro-Norte,2004,3,2004-09-30,2004 Q3,63.66554969157631,73_s_manufact,62.02479822319444
Región Centro-Norte,2004,4,2004-12-31,2004 Q4,63.42040471849746,73_s_manufact,62.464691232411965
Región Centro-Norte,2005,1,2005-03-31,2005 Q1,60.459096939396616,73_s_manufact,62.80999410223891
Región Centro-Norte,2005,2,2005-06-30,2005 Q2,63.380110391799235,73_s_manufact,63.253442123269025
Región Centro-Norte,2005,3,2005-09-30,2005 Q3,64.2951790269484,73_s_manufact,64.45607103693541
Región Centro-Norte,2005,4,2005-12-31,2005 Q4,66.33835955136618,73_s_manufact,65.6362471255031
Región Centro-Norte,2006,1,2006-03-31,2006 Q1,67.16217341585906,73_s_manufact,66.11350103400369
Región Centro-Norte,2006,2,2006-06-30,2006 Q2,66.11844262387834,73_s_manufact,66.07727899343516
Región Centro-Norte,2006,3,2006-09-30,2006 Q3,65.37487806287403,73_s_manufact,65.89354893782792
Región Centro-Norte,2006,4,2006-12-31,2006 Q4,64.96888419089231,73_s_manufact,65.96759086161302
Región Centro-Norte,2007,1,2007-03-31,2007 Q1,67.06180833147495,73_s_manufact,66.22619287122033
Región Centro-Norte,2007,2,2007-06-30,2007 Q2,66.8111430985433,73_s_manufact,66.37784939235905
Región Centro-Norte,2007,3,2007-09-30,2007 Q3,66.75099366506753,73_s_manufact,66.22685334494518
Región Centro-Norte,2007,4,2007-12-31,2007 Q4,64.8060207578086,73_s_manufact,66.17451376072376
Región Centro-Norte,2008,1,2008-03-31,2008 Q1,66.01670338524768,73_s_manufact,66.21574900003256
Región Centro-Norte,2008,2,2008-06-30,2008 Q2,67.43753137099917,73_s_manufact,66.06602172757553
Región Centro-Norte,2008,3,2008-09-30,2008 Q3,66.45448730708206,73_s_manufact,65.32190230363875
Región Centro-Norte,2008,4,2008-12-31,2008 Q4,63.904708936137865,73_s_manufact,63.611075462961026
Región Centro-Norte,2009,1,2009-03-31,2009 Q1,60.96505981542415,73_s_manufact,62.18486745363702
Región Centro-Norte,2009,2,2009-06-30,2009 Q2,58.8025602154009,73_s_manufact,62.1616548504345
Región Centro-Norte,2009,3,2009-09-30,2009 Q3,63.67979438808824,73_s_manufact,63.194797213507975
Región Centro-Norte,2009,4,2009-12-31,2009 Q4,66.49370102951154,73_s_manufact,65.20278626787135
Región Centro-Norte,2010,1,2010-03-31,2010 Q1,66.64120662663836,73_s_manufact,67.25809313385855
Región Centro-Norte,2010,2,2010-06-30,2010 Q2,69.19032583909353,73_s_manufact,68.34124050826907
Región Centro-Norte,2010,3,2010-09-30,2010 Q3,69.73448369229331,73_s_manufact,69.04356236720606
Región Centro-Norte,2010,4,2010-12-31,2010 Q4,69.1041907205906,73_s_manufact,69.51089211786858
Región Centro-Norte,2011,1,2011-03-31,2011 Q1,69.64929180705523,73_s_manufact,69.89566683614729
Región Centro-Norte,2011,2,2011-06-30,2011 Q2,69.92087866397684,73_s_manufact,70.52577041437611
Región Centro-Norte,2011,3,2011-09-30,2011 Q3,72.08212861363964,73_s_manufact,71.4559828335312
Región Centro-Norte,2011,4,2011-12-31,2011 Q4,71.79737442507485,73_s_manufact,72.54713150923726
Región Centro-Norte,2012,1,2012-03-31,2012 Q1,74.39780745581169,73_s_manufact,73.55659057305286
Región Centro-Norte,2012,2,2012-06-30,2012 Q2,73.90155242086891,73_s_manufact,74.65796213579605
Región Centro-Norte,2012,3,2012-09-30,2012 Q3,76.17712736727236,73_s_manufact,75.38306820826315
Región Centro-Norte,2012,4,2012-12-31,2012 Q4,76.51334817338767,73_s_manufact,75.86391668981213
Región Centro-Norte,2013,1,2013-03-31,2013 Q1,75.48268228723562,73_s_manufact,76.62309247479791
Región Centro-Norte,2013,2,2013-06-30,2013 Q2,76.66346544183678,73_s_manufact,77.31372394971558
Región Centro-Norte,2013,3,2013-09-30,2013 Q3,79.48862062619072,73_s_manufact,78.35496808711706
Región Centro-Norte,2013,4,2013-12-31,2013 Q4,78.72690671381073,73_s_manufact,80.06480900161635
Región Centro-Norte,2014,1,2014-03-31,2014 Q1,81.59907684602437,73_s_manufact,82.04913050278681
Región Centro-Norte,2014,2,2014-06-30,2014 Q2,84.22579819904236,73_s_manufact,84.35308418128342
Región Centro-Norte,2014,3,2014-09-30,2014 Q3,87.80085987834893,73_s_manufact,86.42355944204468
Región Centro-Norte,2014,4,2014-12-31,2014 Q4,88.84629688962522,73_s_manufact,88.0997268808819
Región Centro-Norte,2015,1,2015-03-31,2015 Q1,88.0434887563001,73_s_manufact,89.65912362618674
Región Centro-Norte,2015,2,2015-06-30,2015 Q2,91.19072579946427,73_s_manufact,90.87223931413122
Región Centro-Norte,2015,3,2015-09-30,2015 Q3,93.31110624036582,73_s_manufact,91.79325878507186
Región Centro-Norte,2015,4,2015-12-31,2015 Q4,93.0409760311641,73_s_manufact,92.82623061108164
Región Centro-Norte,2016,1,2016-03-31,2016 Q1,91.2169653822864,73_s_manufact,93.82894253370254
Región Centro-Norte,2016,2,2016-06-30,2016 Q2,96.2810237815562,73_s_manufact,94.75058052152508
Región Centro-Norte,2016,3,2016-09-30,2016 Q3,96.24250363924106,73_s_manufact,96.16703004858786
Región Centro-Norte,2016,4,2016-12-31,2016 Q4,97.48268253486921,73_s_manufact,97.22516928802936
Región Centro-Norte,2017,1,2017-03-31,2017 Q1,98.10685509508349,73_s_manufact,97.7605965947123
Región Centro-Norte,2017,2,2017-06-30,2017 Q2,97.85624798429117,73_s_manufact,98.17331906350564
Región Centro-Norte,2017,3,2017-09-30,2017 Q3,98.95069788996955,73_s_manufact,98.32505987580875
Región Centro-Norte,2017,4,2017-12-31,2017 Q4,98.07626803448754,73_s_manufact,98.7426928852692
Región Centro-Norte,2018,1,2018-03-31,2018 Q1,98.72719609388996,73_s_manufact,99.21394603363265
Región Centro-Norte,2018,2,2018-06-30,2018 Q2,100.57697106116832,73_s_manufact,99.41015588467344
Región Centro-Norte,2018,3,2018-09-30,2018 Q3,100,73_s_manufact,99.12774478713534
Región Centro-Norte,2018,4,2018-12-31,2018 Q4,98.59664473278343,73_s_manufact,98.84083678231431
Región Centro-Norte,2019,1,2019-03-31,2019 Q1,95.94753061528937,73_s_manufact,99.01785239454765
Región Centro-Norte,2019,2,2019-06-30,2019 Q2,101.06137250120054,73_s_manufact,98.99836851222028
Región Centro-Norte,2019,3,2019-09-30,2019 Q3,100.93172345783455,73_s_manufact,99.13789944662464
Región Centro-Norte,2019,4,2019-12-31,2019 Q4,97.50905021632997,73_s_manufact,95.45388211266228
Región Centro-Norte,2020,1,2020-03-31,2020 Q1,98.15137260697774,73_s_manufact,91.16221271399672
Región Centro-Norte,2020,2,2020-06-30,2020 Q2,69.38539183781324,73_s_manufact,91.30907270742179
Región Centro-Norte,2020,3,2020-09-30,2020 Q3,98.27434893189736,73_s_manufact,92.08534650579324
Región Centro-Norte,2020,4,2020-12-31,2020 Q4,101.34130468966771,73_s_manufact,95.83873057336793
Región Centro-Norte,2021,1,2021-03-31,2021 Q1,100.52930852061162,73_s_manufact,99.18663427230089
Región Centro-Norte,2021,2,2021-06-30,2021 Q2,97.0345284647768,73_s_manufact,98.71866828557087
Región Centro-Norte,2021,3,2021-09-30,2021 Q3,97.40844189639753,73_s_manufact,98.76174578310146
Región Centro-Norte,2021,4,2021-12-31,2021 Q4,98.46348383132737,73_s_manufact,99.86769892315489
Región Centro-Norte,2022,1,2022-03-31,2022 Q1,103.75174935919667,73_s_manufact,101.83587186326652
Región Centro-Norte,2022,2,2022-06-30,2022 Q2,102.65971274661905,73_s_manufact,104.17527588985838
Región Centro-Norte,2022,3,2022-09-30,2022 Q3,107.52864113544844,73_s_manufact,105.95844706555246
Región Centro-Norte,2022,4,2022-12-31,2022 Q4,107.05851680501142,73_s_manufact,107.22060080442952
Región Centro-Norte,2023,1,2023-03-31,2023 Q1,109.42208579106524,73_s_manufact,108.05863674979584
Región Centro-Norte,2023,2,2023-06-30,2023 Q2,107.086606225767,73_s_manufact,108.74673984456011
Región Centro-Norte,2023,3,2023-09-30,2023 Q3,109.8060352192309,73_s_manufact,NA
Región Centro-Norte,2023,4,2023-12-31,2023 Q4,110.28594747934319,73_s_manufact,NA
Región Centro-Norte,2003,1,2003-03-31,2003 Q1,66.11134961032278,74_tertiary,NA
Región Centro-Norte,2003,2,2003-06-30,2003 Q2,67.61734966848752,74_tertiary,NA
Región Centro-Norte,2003,3,2003-09-30,2003 Q3,66.33681904349577,74_tertiary,67.30302654791265
Región Centro-Norte,2003,4,2003-12-31,2003 Q4,68.23135990975842,74_tertiary,67.82422058476209
Región Centro-Norte,2004,1,2004-03-31,2004 Q1,67.94180552949504,74_tertiary,68.38870891468667
Región Centro-Norte,2004,2,2004-06-30,2004 Q2,69.95644604411065,74_tertiary,68.87068290802755
Región Centro-Norte,2004,3,2004-09-30,2004 Q3,68.51362930726945,74_tertiary,69.13415404953774
Región Centro-Norte,2004,4,2004-12-31,2004 Q4,69.91034159271167,74_tertiary,69.38608167478905
Región Centro-Norte,2005,1,2005-03-31,2005 Q1,68.3705929786234,74_tertiary,69.77669801677911
Región Centro-Norte,2005,2,2005-06-30,2005 Q2,71.54307959699267,74_tertiary,70.27547144486529
Región Centro-Norte,2005,3,2005-09-30,2005 Q3,70.0519264903079,74_tertiary,71.02122087810265
Región Centro-Norte,2005,4,2005-12-31,2005 Q4,72.36223183436262,74_tertiary,71.82428103933879
Región Centro-Norte,2006,1,2006-03-31,2006 Q1,71.88469820287139,74_tertiary,72.62407601220265
Región Centro-Norte,2006,2,2006-06-30,2006 Q2,74.45345566263381,74_tertiary,73.43427311214144
Región Centro-Norte,2006,3,2006-09-30,2006 Q3,73.53991020757765,74_tertiary,74.10859545316814
Región Centro-Norte,2006,4,2006-12-31,2006 Q4,75.35582491660311,74_tertiary,74.62637580116296
Región Centro-Norte,2007,1,2007-03-31,2007 Q1,74.28568384884451,74_tertiary,75.16823703635032
Región Centro-Norte,2007,2,2007-06-30,2007 Q2,76.19471280061934,74_tertiary,75.808614719097
Región Centro-Norte,2007,3,2007-09-30,2007 Q3,76.13354295109096,74_tertiary,76.32960783518085
Región Centro-Norte,2007,4,2007-12-31,2007 Q4,77.8852136350633,74_tertiary,76.93115010428514
Región Centro-Norte,2008,1,2008-03-31,2008 Q1,75.92424005905504,74_tertiary,77.5788537793729
Región Centro-Norte,2008,2,2008-06-30,2008 Q2,79.36849474324325,74_tertiary,77.81807699670658
Región Centro-Norte,2008,3,2008-09-30,2008 Q3,78.14139040916923,74_tertiary,77.40470816021043
Región Centro-Norte,2008,4,2008-12-31,2008 Q4,77.79115191565424,74_tertiary,76.17600691815805
Región Centro-Norte,2009,1,2009-03-31,2009 Q1,72.71135108649509,74_tertiary,74.91703588993342
Región Centro-Norte,2009,2,2009-06-30,2009 Q2,72.75177377938414,74_tertiary,74.44910901405619
Región Centro-Norte,2009,3,2009-09-30,2009 Q3,74.6863431472312,74_tertiary,74.82487799482308
Región Centro-Norte,2009,4,2009-12-31,2009 Q4,77.50278417057447,74_tertiary,75.954219904093
Región Centro-Norte,2010,1,2010-03-31,2010 Q1,76.00587067770992,74_tertiary,77.26897407733416
Región Centro-Norte,2010,2,2010-06-30,2010 Q2,78.49198946232865,74_tertiary,78.44691410759823
Región Centro-Norte,2010,3,2010-09-30,2010 Q3,79.46416085021593,74_tertiary,79.53367867286359
Región Centro-Norte,2010,4,2010-12-31,2010 Q4,82.14848670970231,74_tertiary,80.44892561363592
Región Centro-Norte,2011,1,2011-03-31,2011 Q1,80.05428466070494,74_tertiary,81.2572849504721
Región Centro-Norte,2011,2,2011-06-30,2011 Q2,81.76555100551238,74_tertiary,81.97577533129729
Región Centro-Norte,2011,3,2011-09-30,2011 Q3,82.65747400172167,74_tertiary,82.70414107969242
Región Centro-Norte,2011,4,2011-12-31,2011 Q4,84.703096604798,74_tertiary,83.40342664258868
Región Centro-Norte,2012,1,2012-03-31,2012 Q1,83.32660075277029,74_tertiary,83.94004101480418
Región Centro-Norte,2012,2,2012-06-30,2012 Q2,84.08751941661717,74_tertiary,84.6262407445102
Región Centro-Norte,2012,3,2012-09-30,2012 Q3,84.62842056834083,74_tertiary,85.22144717585577
Región Centro-Norte,2012,4,2012-12-31,2012 Q4,88.22174787582699,74_tertiary,85.72940655688359
Región Centro-Norte,2013,1,2013-03-31,2013 Q1,84.5696009325058,74_tertiary,86.26596913107421
Región Centro-Norte,2013,2,2013-06-30,2013 Q2,86.90819428510424,74_tertiary,86.52035667242326
Región Centro-Norte,2013,3,2013-09-30,2013 Q3,86.10024629337883,74_tertiary,86.69531919326485
Región Centro-Norte,2013,4,2013-12-31,2013 Q4,88.78502248158134,74_tertiary,86.88895854195233
Región Centro-Norte,2014,1,2014-03-31,2014 Q1,85.40602649348428,74_tertiary,87.22010865875069
Región Centro-Norte,2014,2,2014-06-30,2014 Q2,87.62088351362549,74_tertiary,87.82729878393812
Región Centro-Norte,2014,3,2014-09-30,2014 Q3,88.03675799924443,74_tertiary,88.53015010133552
Región Centro-Norte,2014,4,2014-12-31,2014 Q4,91.70603177721532,74_tertiary,89.3677356207997
Región Centro-Norte,2015,1,2015-03-31,2015 Q1,88.10782773702934,74_tertiary,90.253095967771
Región Centro-Norte,2015,2,2015-06-30,2015 Q2,91.619766425794,74_tertiary,90.72729726795536
Región Centro-Norte,2015,3,2015-09-30,2015 Q3,91.12075786284639,74_tertiary,91.02186564065826
Región Centro-Norte,2015,4,2015-12-31,2015 Q4,92.41564231508804,74_tertiary,91.44200174775953
Región Centro-Norte,2016,1,2016-03-31,2016 Q1,89.75476418077994,74_tertiary,92.12030450673262
Región Centro-Norte,2016,2,2016-06-30,2016 Q2,93.33391883885356,74_tertiary,93.20158413264649
Región Centro-Norte,2016,3,2016-09-30,2016 Q3,94.83302752157157,74_tertiary,94.26987488724345
Región Centro-Norte,2016,4,2016-12-31,2016 Q4,97.35360966367374,74_tertiary,94.89546177263959
Región Centro-Norte,2017,1,2017-03-31,2017 Q1,93.36312286896988,74_tertiary,95.32111512324806
Región Centro-Norte,2017,2,2017-06-30,2017 Q2,94.73025523383274,74_tertiary,95.90902429295161
Región Centro-Norte,2017,3,2017-09-30,2017 Q3,96.8419179314602,74_tertiary,96.78727114079182
Región Centro-Norte,2017,4,2017-12-31,2017 Q4,100.04799261141355,74_tertiary,98.13790327349186
Región Centro-Norte,2018,1,2018-03-31,2018 Q1,97.69471470395172,74_tertiary,99.34184668538664
Región Centro-Norte,2018,2,2018-06-30,2018 Q2,101.20372046045118,74_tertiary,100.02290836807242
Región Centro-Norte,2018,3,2018-09-30,2018 Q3,100,74_tertiary,100.39718650248997
Región Centro-Norte,2018,4,2018-12-31,2018 Q4,102.33840400436011,74_tertiary,100.46294448912394
Región Centro-Norte,2019,1,2019-03-31,2019 Q1,98.39852838634546,74_tertiary,100.5710976006761
Región Centro-Norte,2019,2,2019-06-30,2019 Q2,101.0259706711292,74_tertiary,100.80915449528806
Región Centro-Norte,2019,3,2019-09-30,2019 Q3,101.04297468173917,74_tertiary,100.91299210435689
Región Centro-Norte,2019,4,2019-12-31,2019 Q4,103.19988447951674,74_tertiary,98.6956925851536
Región Centro-Norte,2020,1,2020-03-31,2020 Q1,98.36774878373943,74_tertiary,95.4110378473826
Región Centro-Norte,2020,2,2020-06-30,2020 Q2,83.31835412010882,74_tertiary,93.7185276656744
Región Centro-Norte,2020,3,2020-09-30,2020 Q3,92.47335333059165,74_tertiary,92.75254681835051
Región Centro-Norte,2020,4,2020-12-31,2020 Q4,98.22942437699864,74_tertiary,94.17184784525021
Región Centro-Norte,2021,1,2021-03-31,2021 Q1,95.61036210766643,74_tertiary,96.52716736378459
Región Centro-Norte,2021,2,2021-06-30,2021 Q2,97.43014901137947,74_tertiary,97.3659792171524
Región Centro-Norte,2021,3,2021-09-30,2021 Q3,97.20411458759601,74_tertiary,97.76764653930098
Región Centro-Norte,2021,4,2021-12-31,2021 Q4,100.20915794693674,74_tertiary,98.18630955508033
Región Centro-Norte,2022,1,2022-03-31,2022 Q1,96.84396711491704,74_tertiary,98.90458166967261
Región Centro-Norte,2022,2,2022-06-30,2022 Q2,99.54584813036355,74_tertiary,99.81708773473096
Región Centro-Norte,2022,3,2022-09-30,2022 Q3,100.83459238535019,74_tertiary,100.61817792692433
Región Centro-Norte,2022,4,2022-12-31,2022 Q4,103.8787286696494,74_tertiary,101.20681349973785
Región Centro-Norte,2023,1,2023-03-31,2023 Q1,99.58311792975125,74_tertiary,101.67677887815246
