year,month,value,countrycode,base,desestacion,year_month,date,amlo_vic,naim,amlo_gov,imf,countryflag,country,continent,base_value,eaindex,eaindex_trend,eaindex_seasonal
2013,04,99.2927653,CHL,2013,1,2013 Apr,2013-04-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,88.77320877108949,88.67859120002646,1.0002902160806908
2013,05,99.54096384,CHL,2013,1,2013 May,2013-05-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,88.99511195549098,89.31822173652537,1.0000282151703404
2013,06,100.8733565,CHL,2013,1,2013 Jun,2013-06-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,90.18634448299565,89.82094245394975,0.9996815687489689
2013,07,100.9796435,CHL,2013,1,2013 Jul,2013-07-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,90.28137092336263,90.179057963276,1.0002902160806908
2013,08,100.7426196,CHL,2013,1,2013 Aug,2013-08-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,90.0694584834697,90.08978792683283,1.0000282151703404
2013,09,100.5738111,CHL,2013,1,2013 Sep,2013-09-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,89.91853437366618,90.05489492101505,0.9996815687489689
2013,10,100.8625601,CHL,2013,1,2013 Oct,2013-10-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,90.17669190590928,90.29124185851992,1.0002902160806908
2013,11,101.5356812,CHL,2013,1,2013 Nov,2013-11-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,90.77849929598432,90.25583012190063,1.0000282151703404
2013,12,100.4549871,CHL,2013,1,2013 Dec,2013-12-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,89.81229916380828,90.18996445271866,0.9996815687489689
2014,01,100.641548,CHL,2013,1,2014 Jan,2014-01-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,89.97909489836339,90.1538232862994,1.0002902160806908
2014,02,101.4144096,CHL,2013,1,2014 Feb,2014-02-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,90.67007579672656,90.39290153250406,1.0000282151703404
2014,03,101.2572136,CHL,2013,1,2014 Mar,2014-03-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,90.52953390242222,90.61826282688311,0.9996815687489689
2014,04,101.3977473,CHL,2013,1,2014 Apr,2014-04-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,90.65517878150057,90.78404613337956,1.0002902160806908
2014,05,101.9706951,CHL,2013,1,2014 May,2014-05-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,91.16742571621592,90.83805630337258,1.0000282151703404
2014,06,101.4384446,CHL,2013,1,2014 Jun,2014-06-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,90.6915644124013,90.82899371328368,0.9996815687489689
2014,07,101.3673378,CHL,2013,1,2014 Jul,2014-07-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,90.62799101123383,90.6228243856946,1.0002902160806908
2014,08,101.2788944,CHL,2013,1,2014 Aug,2014-08-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,90.54891773344866,90.76359056863576,1.0000282151703404
2014,09,101.9107852,CHL,2013,1,2014 Sep,2014-09-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,91.1138629612248,91.19034967783995,0.9996815687489689
2014,10,102.799327,CHL,2013,1,2014 Oct,2014-10-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,91.9082683388464,91.57837208910146,1.0002902160806908
2014,11,102.5809027,CHL,2013,1,2014 Nov,2014-11-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,91.71298496723323,91.79640451534831,1.0000282151703404
2014,12,102.6423925,CHL,2013,1,2014 Dec,2014-12-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,91.76796023996533,91.94707259755701,0.9996815687489689
2015,01,103.3048934,CHL,2013,1,2015 Jan,2015-01-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,92.36027258547249,92.03680649961696,1.0002902160806908
2015,02,102.8820046,CHL,2013,1,2015 Feb,2015-02-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,91.98218667341305,92.03265906715373,1.0000282151703404
2015,03,102.6284758,CHL,2013,1,2015 Mar,2015-03-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,91.75551794257566,92.32478881780945,0.9996815687489689
2015,04,104.2851341,CHL,2013,1,2015 Apr,2015-04-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,93.23666183743966,92.67728588784318,1.0002902160806908
2015,05,104.0648077,CHL,2013,1,2015 May,2015-05-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,93.03967788351424,93.28555792253479,1.0000282151703404
2015,06,104.6695312,CHL,2013,1,2015 Jun,2015-06-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,93.58033404665048,93.22123315741422,0.9996815687489689
2015,07,104.0692925,CHL,2013,1,2015 Jul,2015-07-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,93.04368754207792,92.94600993015499,1.0002902160806908
2015,08,103.1412968,CHL,2013,1,2015 Aug,2015-08-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,92.21400820173658,92.91208840466973,1.0000282151703404
2015,09,104.5557076,CHL,2013,1,2015 Sep,2015-09-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,93.4785694701947,93.21225627741293,0.9996815687489689
2015,10,105.0765051,CHL,2013,1,2015 Oct,2015-10-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,93.94419116030753,93.68954064881937,1.0002902160806908
2015,11,104.7428234,CHL,2013,1,2015 Nov,2015-11-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,93.6458613159559,93.80436936782765,1.0000282151703404
2015,12,104.9410151,CHL,2013,1,2015 Dec,2015-12-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,93.82305562721955,93.82127449053773,0.9996815687489689
2016,01,105.1332302,CHL,2013,1,2016 Jan,2016-01-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,93.99490652843777,94.15408109842835,1.0002902160806908
2016,02,105.8595552,CHL,2013,1,2016 Feb,2016-02-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,94.64428113962772,94.3954350726271,1.0000282151703404
2016,03,105.7508778,CHL,2013,1,2016 Mar,2016-03-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,94.54711754981581,94.4234929671735,0.9996815687489689
2016,04,105.2273784,CHL,2013,1,2016 Apr,2016-04-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,94.07908021207697,94.20037327768343,1.0002902160806908
2016,05,105.1108776,CHL,2013,1,2016 May,2016-05-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,93.97492207115752,94.27966470492667,1.0000282151703404
2016,06,106.01694,CHL,2013,1,2016 Jun,2016-06-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,94.78499183154554,94.36276528396394,0.9996815687489689
2016,07,105.5062222,CHL,2013,1,2016 Jul,2016-07-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,94.32838194918875,94.57248639466947,1.0002902160806908
2016,08,105.8145963,CHL,2013,1,2016 Aug,2016-08-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,94.60408540327413,94.55091665839024,1.0000282151703404
2016,09,105.9445628,CHL,2013,1,2016 Sep,2016-09-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,94.72028262270786,94.73102719876178,0.9996815687489689
2016,10,106.1105827,CHL,2013,1,2016 Oct,2016-10-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,94.86871357030336,94.90692849765696,1.0002902160806908
2016,11,106.4048327,CHL,2013,1,2016 Nov,2016-11-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,95.13178929995969,94.79076185490956,1.0000282151703404
2016,12,105.5547659,CHL,2013,1,2016 Dec,2016-12-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,94.37178269446564,94.68979012656614,0.9996815687489689
2017,01,105.7717723,CHL,2013,1,2017 Jan,2017-01-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,94.56579838527308,94.30999421481346,1.0002902160806908
2017,02,105.1304284,CHL,2013,1,2017 Feb,2017-02-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,93.99240156470167,93.98573697955037,1.0000282151703404
2017,03,104.4667215,CHL,2013,1,2017 Mar,2017-03-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,93.39901098867637,94.01690684168014,0.9996815687489689
2017,04,105.8763627,CHL,2013,1,2017 Apr,2017-04-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,94.65930797166237,94.38666835519115,1.0002902160806908
2017,05,106.3711623,CHL,2013,1,2017 May,2017-05-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,95.10168610523473,95.12366704728204,1.0000282151703404
2017,06,106.9397189,CHL,2013,1,2017 Jun,2017-06-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,95.61000706494902,95.6792252025513,0.9996815687489689
2017,07,107.7405368,CHL,2013,1,2017 Jul,2017-07-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,96.32598243747019,96.20285041961515,1.0002902160806908
2017,08,108.1281855,CHL,2013,1,2017 Aug,2017-08-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,96.67256175642629,96.65966328229418,1.0000282151703404
2017,09,108.4725534,CHL,2013,1,2017 Sep,2017-09-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,96.98044565298608,97.0098751175473,0.9996815687489689
2017,10,108.9156718,CHL,2013,1,2017 Oct,2017-10-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,97.37661794322958,97.41088353094071,1.0002902160806908
2017,11,109.4737683,CHL,2013,1,2017 Nov,2017-11-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,97.87558699660647,97.52331004295213,1.0000282151703404
2017,12,108.8498003,CHL,2013,1,2017 Dec,2017-12-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,97.31772518902038,97.81991090383939,0.9996815687489689
2018,01,109.9109153,CHL,2013,1,2018 Jan,2018-01-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,98.26642052589136,98.07173459173526,1.0002902160806908
2018,02,110.3187621,CHL,2013,1,2018 Feb,2018-02-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,98.63105806029408,98.6221683506705,1.0000282151703404
2018,03,110.6967795,CHL,2013,1,2018 Mar,2018-03-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,98.96902646582609,99.11293534204614,0.9996815687489689
2018,04,111.5576828,CHL,2013,1,2018 Apr,2018-04-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,99.73872150001827,99.50587165925614,1.0002902160806908
2018,05,111.637259,CHL,2013,1,2018 May,2018-05-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,99.80986701192407,99.73748105809298,1.0000282151703404
2018,06,111.4739443,CHL,2013,1,2018 Jun,2018-06-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,99.66385466233662,99.67916032037259,0.9996815687489689
2018,07,111.3619877,CHL,2013,1,2018 Jul,2018-07-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,99.56375928685712,99.33089937307355,1.0002902160806908
2018,08,110.4686702,CHL,2013,1,2018 Aug,2018-08-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,98.76508417002697,99.15939983553164,1.0000282151703404
2018,09,110.898478,CHL,2013,1,2018 Sep,2018-09-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,99.14935604971085,99.30481340657926,0.9996815687489689
2018,10,111.8499226,CHL,2013,1,2018 Oct,2018-10-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,100,100.06574592539472,1.0002902160806908
2018,11,113.0219775,CHL,2013,1,2018 Nov,2018-11-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,101.04788172647336,100.24149684421268,1.0000282151703404
2018,12,111.4882098,CHL,2013,1,2018 Dec,2018-12-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,99.67660880616471,100.31503133109902,0.9996815687489689
2019,01,112.0966674,CHL,2013,1,2019 Jan,2019-01-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,100.22060346065899,99.7819749646091,1.0002902160806908
2019,02,111.2333081,CHL,2013,1,2019 Feb,2019-02-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,99.44871262700364,100.0065677589779,1.0000282151703404
2019,03,112.2418304,CHL,2013,1,2019 Mar,2019-03-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,100.35038718927107,100.39334770178911,0.9996815687489689
2019,04,113.3945066,CHL,2013,1,2019 Apr,2019-04-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,101.38094328909264,101.19257462946156,1.0002902160806908
2019,05,113.9151122,CHL,2013,1,2019 May,2019-05-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,101.846393410021,101.50404782965252,1.0000282151703404
2019,06,113.286978,CHL,2013,1,2019 Jun,2019-06-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,101.28480678984396,101.51121022471467,0.9996815687489689
2019,07,113.41854,CHL,2013,1,2019 Jul,2019-07-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,101.4024304742791,101.77849248388006,1.0002902160806908
2019,08,114.8119772,CHL,2013,1,2019 Aug,2019-08-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,102.64824018751713,101.93640920767163,1.0000282151703404
2019,09,113.8168672,CHL,2013,1,2019 Sep,2019-09-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,101.75855696121867,100.39590285182132,0.9996815687489689
2019,10,108.2493745,CHL,2013,1,2019 Oct,2019-10-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,96.78091140672814,98.60597933633854,1.0002902160806908
2019,11,108.805893,CHL,2013,1,2019 Nov,2019-11-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,97.27846964106884,98.05140431392064,1.0000282151703404
2019,12,111.955992,CHL,2013,1,2019 Dec,2019-12-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,100.09483189396502,99.77661754769957,0.9996815687489689
2020,01,114.0383235,CHL,2013,1,2020 Jan,2020-01-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,101.95655110806487,NA,1.0002902160806908
2020,02,114.4832826,CHL,2013,1,2020 Feb,2020-02-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,102.35436908563405,NA,NA
2020,03,108.1633767,CHL,2013,1,2020 Mar,2020-03-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,96.70402463023251,NA,NA
2020,04,99.77040619,CHL,2013,1,2020 Apr,2020-04-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,89.20024607151583,NA,NA
2020,05,97.78471826,CHL,2013,1,2020 May,2020-05-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,87.42493153946984,NA,NA
2020,06,97.568163,CHL,2013,1,2020 Jun,2020-06-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,87.23131919270546,NA,NA
2020,07,99.79935384,CHL,2013,1,2020 Jul,2020-07-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,89.226126867252745,NA,NA
2020,08,102.8122899,CHL,2013,1,2020 Aug,2020-08-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,91.91985788642826,NA,NA
2020,09,106.8544507,CHL,2013,1,2020 Sep,2020-09-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,95.5337725910952,NA,NA
2020,10,107.8670839,CHL,2013,1,2020 Oct,2020-10-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,96.43912252470346,NA,NA
2020,11,109.3372468,CHL,2013,1,2020 Nov,2020-11-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,97.75352924562507,NA,NA
2020,12,112.1366551,CHL,2013,1,2020 Dec,2020-12-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,100.25635467002103,NA,NA
2021,01,113.3299979,CHL,2013,1,2021 Jan,2021-01-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,101.32326895325004,NA,NA
2021,02,114.811924,CHL,2013,1,2021 Feb,2021-02-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,102.64819262378285,NA,NA
2021,03,113.3988342,CHL,2013,1,2021 Mar,2021-03-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,101.38481240218577,NA,NA
2021,04,112.3761615,CHL,2013,1,2021 Apr,2021-04-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,100.47048660183873,NA,NA
2021,05,115.7965826,CHL,2013,1,2021 May,2021-05-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,103.52853172202374,NA,NA
2021,06,117.9658433,CHL,2013,1,2021 Jun,2021-06-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,105.46797043559152,NA,NA
2021,07,119.4720715,CHL,2013,1,2021 Jul,2021-07-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,106.81462152393122,NA,NA
2021,08,120.5943178,CHL,2013,1,2021 Aug,2021-08-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,107.81797161476088,NA,NA
2021,09,121.8977302,CHL,2013,1,2021 Sep,2021-09-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,108.98329419138999,NA,NA
2021,10,123.0132501,CHL,2013,1,2021 Oct,2021-10-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,109.98063050961824,NA,NA
2021,11,123.5497576,CHL,2013,1,2021 Nov,2021-11-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,110.460297806232,NA,NA
2021,12,123.0534482,CHL,2013,1,2021 Dec,2021-12-01,0,0,0,228,🇨🇱,Chile,Americas,111.8499226,110.01656982818511,NA,NA
2013,01,91.41962994,COL,2015,1,2013 Jan,2013-01-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,85.24217932660255,NA,0.9990593548675285
2013,02,90.63435959,COL,2015,1,2013 Feb,2013-02-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,84.50997163730764,84.90243359344717,1.000258466088365
2013,03,91.11179957,COL,2015,1,2013 Mar,2013-03-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,84.95514981643132,85.14572314907197,1.0006821790441063
2013,04,92.20239176,COL,2015,1,2013 Apr,2013-04-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,85.97204799347695,85.90318422682125,0.9990593548675285
2013,05,93.0714211,COL,2015,1,2013 May,2013-05-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,86.7823548705555,86.39545698297268,1.000258466088365
2013,06,92.69564199,COL,2015,1,2013 Jun,2013-06-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,86.43196808488558,86.88830289299973,1.0006821790441063
2013,07,93.78807825,COL,2015,1,2013 Jul,2013-07-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,87.45058572355815,86.7169363552285,0.9990593548675285
2013,08,92.52006499,COL,2015,1,2013 Aug,2013-08-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,86.26825525724178,86.94566113182535,1.000258466088365
2013,09,93.43154297,COL,2015,1,2013 Sep,2013-09-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,87.11814241467616,87.03731025695055,1.0006821790441063
2013,10,94.0829509,COL,2015,1,2013 Oct,2013-10-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,87.72553309893374,87.74758128020159,0.9990593548675285
2013,11,94.80529683,COL,2015,1,2013 Nov,2013-11-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,88.39906832699486,88.32389054964798,1.000258466088365
2013,12,95.28576516,COL,2015,1,2013 Dec,2013-12-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,88.84707022301536,88.83894680252195,1.0006821790441063
2014,01,95.74009713,COL,2015,1,2014 Jan,2014-01-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,89.27070185755564,89.4774186374029,0.9990593548675285
2014,02,96.85952137,COL,2015,1,2014 Feb,2014-02-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,90.3144838316377,89.76098823537666,1.000258466088365
2014,03,96.19812432,COL,2015,1,2014 Mar,2014-03-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,89.69777901693668,90.05063133368569,1.0006821790441063
2014,04,96.67199722,COL,2015,1,2014 Apr,2014-04-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,90.13963115248269,89.8627850531803,0.9990593548675285
2014,05,96.2551432,COL,2015,1,2014 May,2014-05-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,89.75094499012155,89.83268510536628,1.000258466088365
2014,06,96.1012805,COL,2015,1,2014 Jun,2014-06-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,89.60747917349461,89.82964086314348,1.0006821790441063
2014,07,96.66220265,COL,2015,1,2014 Jul,2014-07-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,90.13049842581431,89.8700380059573,0.9990593548675285
2014,08,96.3851173,COL,2015,1,2014 Aug,2014-08-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,89.87213641856296,90.39370900957685,1.000258466088365
2014,09,97.7861439,COL,2015,1,2014 Sep,2014-09-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,91.17849218435332,91.01825221410914,1.0006821790441063
2014,10,98.6716131,COL,2015,1,2014 Oct,2014-10-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,92.00412803941117,91.5008335734241,0.9990593548675285
2014,11,97.93777854,COL,2015,1,2014 Nov,2014-11-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,91.3198804965078,91.847741695779,1.000258466088365
2014,12,98.90228895,COL,2015,1,2014 Dec,2014-12-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,92.21921655141807,91.94198692291779,1.0006821790441063
2015,01,98.97483847,COL,2015,1,2015 Jan,2015-01-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,92.2868637208275,92.30800876833462,0.9990593548675285
2015,02,99.11542024,COL,2015,1,2015 Feb,2015-02-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,92.41794603275828,92.3805023789962,1.000258466088365
2015,03,99.13553049,COL,2015,1,2015 Mar,2015-03-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,92.43669738340286,92.75716867096376,1.0006821790441063
2015,04,100.1867277,COL,2015,1,2015 Apr,2015-04-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,93.41686259673018,92.96849868883098,0.9990593548675285
2015,05,99.79535518,COL,2015,1,2015 May,2015-05-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,93.05193608635992,93.21840278586271,1.000258466088365
2015,06,99.93957399,COL,2015,1,2015 Jun,2015-06-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,93.18640967449802,93.49024643635555,1.0006821790441063
2015,07,101.0613597,COL,2015,1,2015 Jul,2015-07-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,94.23239354820872,93.58854382257509,0.9990593548675285
2015,08,100.11161800000001,COL,2015,1,2015 Aug,2015-08-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,93.34682824501853,93.83319872871738,1.000258466088365
2015,09,100.7267287,COL,2015,1,2015 Sep,2015-09-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,93.92037439292487,93.73953964727775,1.0006821790441063
2015,10,100.7600202,COL,2015,1,2015 Oct,2015-10-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,93.95141630388989,93.6380389031863,0.9990593548675285
2015,11,99.78504867,COL,2015,1,2015 Nov,2015-11-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,93.04232601274413,93.53890628568652,1.000258466088365
2015,12,100.4077786,COL,2015,1,2015 Dec,2015-12-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,93.62297654042557,93.57066050911918,1.0006821790441063
2016,01,100.86218650000001,COL,2015,1,2016 Jan,2016-01-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,94.04667897418786,94.28670098673794,0.9990593548675285
2016,02,102.0888432,COL,2015,1,2016 Feb,2016-02-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,95.19044744560044,95.00430097114975,1.000258466088365
2016,03,102.7165907,COL,2015,1,2016 Mar,2016-03-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,95.77577649366097,95.09033574811798,1.0006821790441063
2016,04,101.1389955,COL,2015,1,2016 Apr,2016-04-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,94.30478330509253,95.01037831619449,0.9990593548675285
2016,05,101.8315875,COL,2015,1,2016 May,2016-05-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,94.95057514983,94.85612667524731,1.000258466088365
2016,06,102.2203002,COL,2015,1,2016 Jun,2016-06-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,95.3130215708194,94.29171841654973,1.0006821790441063
2016,07,99.32306372,COL,2015,1,2016 Jul,2016-07-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,92.6115585289998,94.73751717592108,0.9990593548675285
2016,08,103.2659041,COL,2015,1,2016 Aug,2016-08-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,96.2879714279441,95.08573158261785,1.000258466088365
2016,09,103.3406481,COL,2015,1,2016 Sep,2016-09-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,96.35766479090967,96.06242125004619,1.0006821790441063
2016,10,102.4654731,COL,2015,1,2016 Oct,2016-10-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,95.54162753128477,96.08262891262146,0.9990593548675285
2016,11,103.3309204,COL,2015,1,2016 Nov,2016-11-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,96.34859441566992,96.18888701694739,1.000258466088365
2016,12,103.6825238,COL,2015,1,2016 Dec,2016-12-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,96.67643910388747,96.20618143404293,1.0006821790441063
2017,01,102.5211163,COL,2015,1,2017 Jan,2017-01-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,95.5935107825714,96.08844390364146,0.9990593548675285
2017,02,102.9521107,COL,2015,1,2017 Feb,2017-02-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,95.99538182446551,95.82845746777656,1.000258466088365
2017,03,102.8460413,COL,2015,1,2017 Mar,2017-03-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,95.8964797962928,95.98035615894409,1.0006821790441063
2017,04,103.0098364,COL,2015,1,2017 Apr,2017-04-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,96.04920685607395,96.06893587251946,0.9990593548675285
2017,05,103.2371078,COL,2015,1,2017 May,2017-05-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,96.2611209651917,96.69077237980937,1.000258466088365
2017,06,104.8467432,COL,2015,1,2017 Jun,2017-06-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,97.76198931816249,96.59520029897755,1.0006821790441063
2017,07,102.702342,COL,2015,1,2017 Jul,2017-07-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,95.76249061357845,96.89288959724041,0.9990593548675285
2017,08,104.1948958,COL,2015,1,2017 Aug,2017-08-01,0,0,0,233,🇨🇴,Colombia,Americas,107.2469412,97.15418885998028,96.59541342082895,1.000258466088365
