country_name,country_code,year,quarter,year_quarter,gdp,cnsmpt,hfce,gov,capf,exports,imports,int_rate,ex_rate,unemp,prices,ind_prod,countrycode,countryflag,country,continent,quarter_date,cnsmpt_s,gov_s,capf_s,exports_s,imports_s,naim,amlo_win,base_gdp,base_cnsmpt,base_hfce,base_gov,base_capf,base_imports,base_exports,base_int_rate,base_ex_rate,base_cnsmpt_s,base_gov_s,base_capf_s,base_imports_s,base_exports_s,base_unemp,base_prices,gdpi,cnsmpti,hfcei,govi,capfi,importsi,exportsi,cnsmpt_si,gov_si,capf_si,imports_si,exports_si,int_rate_i,ex_rate_i,unemp_i,prices_i
Argentina,213,2010,1,2010 Q1,161230700000,110113400000,NA,18978200000,29590300000,35452000000,34801600000,8.62666666666666,0.260765801132064,8.277,NA,NA,ARG,🇦🇷,Argentina,Americas,2010-03-31,0.6829555413454137,0.11770835206942598,0.18352770285063577,0.21988368220196278,0.2158497110041698,0,0,175440000000,132035500000,NA,24269200000,34203000000,49549200000,34065600000,51.0066666666667,0.0312262875379009,0.7525963292293661,0.13833333333333334,0.19495554035567716,0.2824281805745554,0.19417236662106704,8.989,NA,91.90076379388965,83.39681373569987,NA,78.19870453084569,86.51375610326579,70.2364518498785,104.06979474895495,90.74659479733813,85.0903749899465,94.13823403828769,76.42640708340711,113.24149055208876,16.912821853352476,835.0842245193558,92.07920792079206,NA
Argentina,213,2010,2,2010 Q2,168471000000,114377700000,NA,19408900000,32262500000,40642100000,39056100000,8.73666666666666,0.257638208801024,7.847,NA,NA,ARG,🇦🇷,Argentina,Americas,2010-06-30,0.6789162526488238,0.11520617791786124,0.19150180149699356,0.24124092573796083,0.23182684260199085,0,0,175440000000,132035500000,NA,24269200000,34203000000,49549200000,34065600000,51.0066666666667,0.0312262875379009,0.7525963292293661,0.13833333333333334,0.19495554035567716,0.2824281805745554,0.19417236662106704,8.989,NA,96.02770177838578,86.62647545546463,NA,79.97338189969179,94.32652106540363,78.8228669685888,119.30539899488046,90.20988095225123,83.28157439845391,98.22844795670716,82.08346707130141,124.24060639315861,17.128479937263073,825.0683290106634,87.29558349093335,NA
Argentina,213,2010,3,2010 Q3,169485800000,115554900000,NA,19150000000,33424200000,40603500000,40458400000,9.26666666666666,0.254995032564301,7.438,NA,NA,ARG,🇦🇷,Argentina,Americas,2010-09-30,0.6817969411006704,0.11298881676223023,0.19720944173494181,0.2395687426321261,0.23871262371242902,0,0,175440000000,132035500000,NA,24269200000,34203000000,49549200000,34065600000,51.0066666666667,0.0312262875379009,0.7525963292293661,0.13833333333333334,0.19495554035567716,0.2824281805745554,0.19417236662106704,8.989,NA,96.6061331509348,87.51805385672793,NA,78.90659766288135,97.72300675379353,81.65298329740945,119.19208820628435,90.59264769452277,81.6786627196845,101.15611045223574,84.52153153655064,123.37942149083005,18.16755979610506,816.6037421348947,82.74557792857937,NA
Argentina,213,2010,4,2010 Q4,171336200000,118629200000,NA,19960000000,35568700000,38404200000,43155400000,9.74666666666663,0.253339968427744,7.294,NA,NA,ARG,🇦🇷,Argentina,Americas,2010-12-31,0.6923767423346613,0.11649610531808223,0.20759594294725808,0.22414527694672812,0.2518755522767518,0,0,175440000000,132035500000,NA,24269200000,34203000000,49549200000,34065600000,51.0066666666667,0.0312262875379009,0.7525963292293661,0.13833333333333334,0.19495554035567716,0.2824281805745554,0.19417236662106704,8.989,NA,97.66085271317829,89.8464428127284,NA,82.24416132381785,103.99292459725756,87.09605805946413,112.73601521769763,91.99842139060554,84.21405203716787,106.48373601925843,89.18216013867699,115.43623886716799,19.108613253169434,811.3035150920604,81.14361997997551,NA
Argentina,213,2011,1,2011 Q1,175236600000,122042500000,NA,19870600000,37482400000,39443600000,45583600000,9.75333333333333,0.250371441825965,7.379,NA,NA,ARG,🇦🇷,Argentina,Americas,2011-03-31,0.6964441218329961,0.1133929784074788,0.21389595552527269,0.22508768145467328,0.2601260239013996,0,0,175440000000,132035500000,NA,24269200000,34203000000,49549200000,34065600000,51.0066666666667,0.0312262875379009,0.7525963292293661,0.13833333333333334,0.19495554035567716,0.2824281805745554,0.19417236662106704,8.989,NA,99.88406292749657,92.43158090059113,NA,81.8757931864256,109.5880478320615,91.99664172176341,115.78718707435067,92.53886775479386,81.9708277644425,109.7152484792382,92.10342373491711,115.92158316427093,19.121683440073173,801.7970164467253,82.08922015797084,NA
Argentina,213,2011,2,2011 Q2,177615600000,123921900000,NA,20298200000,38308300000,39464600000,47857700000,9.57333333333333,0.246185006489864,7.356,NA,NA,ARG,🇦🇷,Argentina,Americas,2011-06-30,0.6976971617357934,0.11428162841552206,0.21568094243974065,0.2221910688025151,0.2694453640333394,0,0,175440000000,132035500000,NA,24269200000,34203000000,49549200000,34065600000,51.0066666666667,0.0312262875379009,0.7525963292293661,0.13833333333333334,0.19495554035567716,0.2824281805745554,0.19417236662106704,8.989,NA,101.24008207934337,93.85498596968239,NA,83.63769716348294,112.00274829693302,96.58622137188895,115.8488328401672,92.7053633719171,82.61322536061836,110.63083513618133,95.40314407903472,114.42980928183637,18.76878839367401,788.3902503333354,81.83335187451328,NA
Argentina,213,2011,3,2011 Q3,179125500000,127705300000,NA,20481000000,39481100000,41212100000,49868700000,9.79333333333333,0.241139892280409,7.239,NA,NA,ARG,🇦🇷,Argentina,Americas,2011-09-30,0.7129375772851995,0.1143388294798898,0.22041027101110675,0.23007388674421006,0.2784008976946331,0,0,175440000000,132035500000,NA,24269200000,34203000000,49549200000,34065600000,51.0066666666667,0.0312262875379009,0.7525963292293661,0.13833333333333334,0.19495554035567716,0.2824281805745554,0.19417236662106704,8.989,NA,102.10071819425444,96.72042746079653,NA,84.39091523412391,115.43168727889366,100.64481363977622,120.9786412099009,94.73040853324704,82.65457552763118,113.05668492877399,98.57405062351448,118.48951050445085,19.200104561495206,772.2336252355503,80.53176104127266,NA
Argentina,213,2011,4,2011 Q4,178804000000,127977400000,NA,20385000000,38312400000,41416500000,48850300000,10.8,0.235986176769615,6.746,NA,NA,ARG,🇦🇷,Argentina,Americas,2011-12-31,0.7157412585848192,0.11400751661036666,0.21427037426455783,0.2316307241448737,0.273205856692244,0,0,175440000000,132035500000,NA,24269200000,34203000000,49549200000,34065600000,51.0066666666667,0.0312262875379009,0.7525963292293661,0.13833333333333334,0.19495554035567716,0.2824281805745554,0.19417236662106704,8.989,NA,101.9174646602827,96.92650840114969,NA,83.99535213356847,112.0147355495132,98.58948277671486,121.57865999718192,95.10294307676396,82.41507224845783,109.90730187695239,96.73463042407808,119.29129163724296,21.173702783949796,755.7292120723184,75.04728000889976,NA
Argentina,213,2012,1,2012 Q1,176896300000,124981900000,NA,20607900000,36294800000,41461800000,46522700000,9.58666666666666,0.231075330557762,7.144,NA,NA,ARG,🇦🇷,Argentina,Americas,2012-03-31,0.7065263660121778,0.11649706636034785,0.20517557461631475,0.2343847779744404,0.26299419490402004,0,0,175440000000,132035500000,NA,24269200000,34203000000,49549200000,34065600000,51.0066666666667,0.0312262875379009,0.7525963292293661,0.13833333333333334,0.19495554035567716,0.2824281805745554,0.19417236662106704,8.989,NA,100.83008435932513,94.65780036429597,NA,84.91380020767063,106.11583779200654,93.89192963761272,121.71163872058617,93.8785293751881,84.21474676651651,105.24223843138397,93.11896368450203,120.70964682211915,18.794928767481352,740.0025708380939,79.47491378351317,NA
Argentina,213,2012,2,2012 Q2,171028500000,123204100000,NA,20698200000,33415300000,35685900000,43198900000,9.42333333333333,0.225441078311411,7.219,NA,NA,ARG,🇦🇷,Argentina,Americas,2012-06-30,0.7203717509070126,0.12102193494066778,0.19537854801977447,0.20865469790122698,0.2525830490239931,0,0,175440000000,132035500000,NA,24269200000,34203000000,49549200000,34065600000,51.0066666666667,0.0312262875379009,0.7525963292293661,0.13833333333333334,0.19495554035567716,0.2824281805745554,0.19417236662106704,8.989,NA,97.48546511627907,93.31134429755635,NA,85.28587674913058,97.69698564453411,87.18384958788437,104.75641115964491,95.71821213168147,87.48573610168755,100.2169764774705,89.43266515053594,107.45849243750662,18.47470918834137,721.959272416812,80.30926688174435,NA
Argentina,213,2012,3,2012 Q3,176365600000,129020000000,NA,21012000000,35879900000,38773200000,45554400000,9.79666666666666,0.217532778482392,7.633,NA,NA,ARG,🇦🇷,Argentina,Americas,2012-09-30,0.7315485559542224,0.11913887969082407,0.20344046684841036,0.2198455934717428,0.25829526846505213,0,0,175440000000,132035500000,NA,24269200000,34203000000,49549200000,34065600000,51.0066666666667,0.0312262875379009,0.7525963292293661,0.13833333333333334,0.19495554035567716,0.2824281805745554,0.19417236662106704,8.989,NA,100.52758777929776,97.71614452173847,NA,86.57887363407116,104.90278630529485,91.9377103969388,113.81921938847401,97.20331172798889,86.12449134276439,104.35223665726723,91.45520391753801,113.22187461451595,19.20663965494704,696.6334957953667,84.91489598398041,NA
Argentina,213,2012,4,2012 Q4,179195500000,130010800000,NA,21155200000,37127700000,38979300000,47798400000,10.3666666666667,0.208882207013198,6.865,NA,NA,ARG,🇦🇷,Argentina,Americas,2012-12-31,0.7255249155252225,0.11805653601792455,0.2071910287925757,0.21752387755272873,0.26673884109813023,0,0,175440000000,132035500000,NA,24269200000,34203000000,49549200000,34065600000,51.0066666666667,0.0312262875379009,0.7525963292293661,0.13833333333333334,0.19495554035567716,0.2824281805745554,0.19417236662106704,8.989,NA,102.14061787505699,98.46654876908104,NA,87.16892192573302,108.55100429786862,96.46654234578963,114.4242285472735,96.40293040867421,85.34207422982499,106.27604038057912,94.4448392350552,112.02617619490256,20.324140635211133,668.9306462052759,76.37112025809321,NA
Argentina,213,2013,1,2013 Q1,178892500000,128917600000,NA,21627400000,36043200000,37460700000,46435700000,11.2833333333333,0.200038793704437,7.935,NA,NA,ARG,🇦🇷,Argentina,Americas,2013-03-31,0.7206428441661892,0.12089606886817503,0.20147965957208938,0.20940341266403006,0.2595732073731431,0,0,175440000000,132035500000,NA,24269200000,34203000000,49549200000,34065600000,51.0066666666667,0.0312262875379009,0.7525963292293661,0.13833333333333334,0.19495554035567716,0.2824281805745554,0.19417236662106704,8.989,NA,101.96790925672595,97.63858962173052,NA,89.11459792659008,105.38022980440311,93.71634658077225,109.96635902494012,95.75423320282518,87.39474857940364,103.34646515021302,91.90768670643367,107.84408528773142,22.121291334466,640.6102341229004,88.27455779285792,NA
